# {"t_start": 1593300158.7614155, "env_id": "MountainCar-v0"} 
r,l,t
-149.0,149,465.301908
-147.0,147,465.43109
-158.0,158,465.569927
-144.0,144,465.696444
-147.0,147,465.868981
-164.0,164,466.152019
-146.0,146,466.341726
-150.0,150,466.476946
-200.0,200,466.652384
-200.0,200,466.99656
-156.0,156,467.263196
-150.0,150,467.398844
-146.0,146,467.531862
-150.0,150,487.649872
-149.0,149,487.781616
-152.0,152,488.003282
-148.0,148,488.266766
-200.0,200,488.631104
-154.0,154,488.9038
-147.0,147,489.125834
-149.0,149,489.355237
-153.0,153,489.495464
-151.0,151,489.745266
-147.0,147,489.901771
-147.0,147,490.036308
-147.0,147,490.182836
-149.0,149,511.298538
-147.0,147,511.58354
-200.0,200,511.928839
-147.0,147,512.107235
-145.0,145,512.332932
-146.0,146,512.591146
-153.0,153,512.779465
-149.0,149,512.919393
-149.0,149,513.055481
-145.0,145,513.193508
-149.0,149,513.456269
-149.0,149,513.651405
-147.0,147,513.781119
-149.0,149,513.913152
-150.0,150,534.830872
-152.0,152,534.981984
-145.0,145,535.159293
-145.0,145,535.374415
-145.0,145,535.606566
-150.0,150,535.876905
-165.0,165,536.195613
-145.0,145,536.444328
-200.0,200,536.78458
-200.0,200,537.1471
-157.0,157,537.415484
-200.0,200,537.642253
-150.0,150,558.829494
-200.0,200,559.043091
-156.0,156,559.179554
-147.0,147,559.418182
-151.0,151,559.562478
-148.0,148,559.74621
-200.0,200,559.928583
-142.0,142,560.063258
-146.0,146,560.316385
-143.0,143,560.512301
-200.0,200,560.69769
-150.0,150,560.837943
-147.0,147,560.997582
-148.0,148,581.829007
-143.0,143,581.957216
-147.0,147,582.206472
-200.0,200,582.432404
-153.0,153,582.573354
-143.0,143,582.704872
-148.0,148,582.967094
-200.0,200,583.200954
-146.0,146,583.344324
-146.0,146,583.493872
-200.0,200,583.845259
-145.0,145,584.072698
-142.0,142,584.215553
-149.0,149,605.472552
-146.0,146,605.736879
-147.0,147,605.871911
-142.0,142,606.002973
-152.0,152,606.161825
-151.0,151,606.424927
-145.0,145,606.679572
-143.0,143,606.842388
-200.0,200,607.036716
-145.0,145,607.286906
-144.0,144,607.539917
-143.0,143,607.767148
-146.0,146,607.900033
-147.0,147,608.046676
-149.0,149,628.934235
-150.0,150,629.065647
-143.0,143,629.230899
-142.0,142,629.381156
-152.0,152,629.51504
-151.0,151,629.647826
-148.0,148,629.89661
-148.0,148,630.163718
-146.0,146,630.354756
-152.0,152,630.489488
-160.0,160,630.631566
-145.0,145,630.760114
-145.0,145,630.96731
-149.0,149,652.162545
-146.0,146,652.303218
-145.0,145,652.497457
-146.0,146,652.795883
-147.0,147,652.955747
-145.0,145,653.107201
-148.0,148,653.283075
-148.0,148,653.456136
-146.0,146,653.585633
-145.0,145,653.819431
-142.0,142,653.970238
-143.0,143,654.096738
-147.0,147,654.292176
-143.0,143,654.417672
-144.0,144,654.580588
-146.0,146,675.784333
-142.0,142,675.913843
-148.0,148,676.1721
-143.0,143,676.301754
-144.0,144,676.438658
-143.0,143,676.586224
-145.0,145,676.850651
-149.0,149,677.127271
-146.0,146,677.299479
-146.0,146,677.451609
-148.0,148,677.638507
-155.0,155,677.867692
-143.0,143,678.044484
-145.0,145,678.306792
-142.0,142,698.158321
-146.0,146,698.415001
-142.0,142,698.544775
-144.0,144,698.674007
-141.0,141,698.868103
-138.0,138,698.989834
-147.0,147,699.169193
-151.0,151,699.434174
-151.0,151,699.648625
-149.0,149,699.846001
-145.0,145,700.03121
-142.0,142,700.221974
-143.0,143,700.409793
-146.0,146,700.599592
-145.0,145,720.900377
-140.0,140,721.121949
-141.0,141,721.369799
-146.0,146,721.622169
-150.0,150,721.879354
-145.0,145,722.008866
-136.0,136,722.130165
-148.0,148,722.26805
-143.0,143,722.494056
-144.0,144,722.765748
-142.0,142,723.03056
-146.0,146,723.271194
-148.0,148,723.407237
-145.0,145,723.540213
-142.0,142,744.975031
-144.0,144,745.237383
-143.0,143,745.488538
-148.0,148,745.763144
-143.0,143,745.970298
-144.0,144,746.104455
-146.0,146,746.241568
-141.0,141,746.373597
-146.0,146,746.56665
-141.0,141,746.817673
-145.0,145,747.015148
-141.0,141,747.146669
-142.0,142,747.276505
-146.0,146,747.410121
-150.0,150,768.407294
-144.0,144,768.541087
-138.0,138,768.755941
-145.0,145,769.028156
-144.0,144,769.280648
-142.0,142,769.492254
-148.0,148,769.636088
-141.0,141,769.812259
-143.0,143,769.939628
-143.0,143,770.146162
-142.0,142,770.272404
-152.0,152,770.444372
-145.0,145,770.609611
-147.0,147,770.739499
-145.0,145,791.476382
-143.0,143,791.607152
-139.0,139,791.734161
