# {"t_start": 1594067913.5292943, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,139,231.613342
1.0,146,231.845779
1.0,137,232.11024
1.0,180,232.426688
1.0,108,235.661412
1.0,147,235.933543
1.0,163,236.299443
1.0,151,236.659885
1.0,142,236.974937
1.0,147,237.276511
1.0,104,237.516849
1.0,74,237.670516
1.0,139,237.904085
1.0,144,238.149056
1.0,128,238.365015
1.0,76,238.528916
1.0,140,238.748972
1.0,112,239.01446
1.0,148,239.327009
1.0,130,239.643557
1.0,147,242.901129
1.0,135,243.188516
1.0,71,243.376292
1.0,107,243.571717
1.0,105,243.761659
1.0,133,244.010356
1.0,140,244.28094
1.0,154,244.603522
1.0,72,244.774294
1.0,147,245.046375
1.0,138,245.325076
1.0,75,245.465172
1.0,136,245.669741
1.0,75,245.800023
1.0,75,245.966063
1.0,149,246.287501
1.0,140,246.537076
1.0,142,249.865415
1.0,175,250.207294
1.0,139,250.460461
1.0,74,250.624637
1.0,144,250.85716
1.0,136,251.093535
1.0,130,251.329021
1.0,134,251.610125
1.0,104,251.81547
1.0,75,251.952882
1.0,146,252.254806
1.0,76,252.418009
1.0,147,252.724102
1.0,72,252.878749
1.0,75,253.023417
1.0,134,253.311155
1.0,73,253.473798
1.0,136,253.730389
1.0,109,256.705431
1.0,77,256.847506
1.0,133,257.139133
1.0,105,257.361741
1.0,128,257.610986
1.0,137,257.90383
1.0,152,258.210351
1.0,73,258.328733
1.0,74,258.444347
1.0,74,258.591975
1.0,146,258.842217
1.0,142,259.178108
1.0,141,259.507986
1.0,139,259.813938
1.0,129,260.100428
1.0,135,260.349884
1.0,131,260.584378
1.0,135,263.923373
1.0,71,264.046102
1.0,72,264.218318
1.0,74,264.337912
1.0,77,264.460254
1.0,78,264.603698
1.0,73,264.7324
1.0,131,264.987712
1.0,136,265.242031
1.0,73,265.414962
1.0,144,265.74716
1.0,115,266.007493
1.0,71,266.144186
1.0,149,266.45071
1.0,114,266.634719
1.0,109,266.806328
1.0,147,267.056612
1.0,139,267.317323
1.0,157,267.686307
1.0,152,271.091866
1.0,153,271.36983
1.0,78,271.54728
1.0,71,271.65972
1.0,135,271.928259
1.0,145,272.231479
1.0,142,272.527474
1.0,166,272.85909
1.0,124,273.057031
1.0,139,273.336285
1.0,161,273.652924
1.0,72,273.809093
1.0,152,274.126977
1.0,139,274.4405
1.0,142,274.804194
1.0,70,274.92427
1.0,73,277.861581
1.0,136,278.102118
1.0,74,278.221505
1.0,143,278.536504
1.0,154,278.87198
1.0,74,279.013855
1.0,71,279.186798
1.0,137,279.491881
1.0,73,279.651338
1.0,156,279.918898
1.0,78,280.093034
1.0,74,280.252279
1.0,138,280.53008
1.0,75,280.660534
1.0,72,280.810986
1.0,72,280.922199
1.0,77,281.072512
1.0,73,281.206161
1.0,147,281.525804
1.0,71,281.646621
1.0,72,281.762534
1.0,75,284.660399
1.0,146,284.985692
1.0,144,285.301785
1.0,70,285.465447
1.0,148,285.751843
1.0,74,285.906212
