# {"t_start": 1594082014.5016618, "env_id": "HalfCheetahSparse-v3"} 
r,l,t
0.0,500,1.854794
0.0,500,2.277686
0.0,500,2.712526
0.0,500,3.140537
0.0,500,4.745318
0.0,500,5.186
0.0,500,5.611418
0.0,500,6.038277
0.0,500,7.621292
0.0,500,8.043919
0.0,500,8.464594
0.0,500,8.899177
0.0,500,10.422863
0.0,500,10.853051
0.0,500,11.283249
0.0,500,11.712073
0.0,500,13.225739
1.0,500,13.656712
0.0,500,14.09292
0.0,500,14.519057
0.0,500,16.03741
0.0,500,16.463784
0.0,500,16.893569
0.0,500,17.318918
0.0,500,18.865797
0.0,500,19.300579
305.0,500,19.729734
0.0,500,20.152885
0.0,500,21.676329
0.0,500,22.101236
0.0,500,22.524876
0.0,500,22.947426
0.0,500,24.53567
0.0,500,24.964559
0.0,500,25.39178
0.0,500,25.813653
0.0,500,27.347921
0.0,500,27.770262
0.0,500,28.197811
0.0,500,28.621762
0.0,500,30.175879
0.0,500,30.605793
0.0,500,31.030645
0.0,500,31.469736
0.0,500,31.892542
0.0,500,33.481826
0.0,500,33.907674
0.0,500,34.348747
0.0,500,34.789783
0.0,500,36.334665
0.0,500,36.763916
0.0,500,37.190857
0.0,500,37.618623
0.0,500,39.164184
0.0,500,39.583227
0.0,500,40.017161
0.0,500,40.439472
0.0,500,41.982766
0.0,500,42.416378
0.0,500,42.838726
0.0,500,43.264862
0.0,500,44.849111
0.0,500,45.280792
0.0,500,45.70692
0.0,500,46.133323
0.0,500,47.668612
0.0,500,48.091748
0.0,500,48.513179
0.0,500,48.934755
0.0,500,50.54495
0.0,500,50.995918
0.0,500,51.444352
0.0,500,51.891091
0.0,500,53.484638
0.0,500,53.921
298.0,500,54.36665
0.0,500,54.806373
0.0,500,56.724524
0.0,500,57.309901
0.0,500,57.890194
0.0,500,58.392977
0.0,500,59.992827
0.0,500,60.54695
0.0,500,61.129032
0.0,500,61.618821
0.0,500,62.152527
0.0,500,63.820044
0.0,500,64.255615
0.0,500,64.689288
0.0,500,65.190028
0.0,500,66.869581
0.0,500,67.325113
0.0,500,67.779551
0.0,500,68.24994
0.0,500,70.195574
0.0,500,70.645304
0.0,500,71.089985
0.0,500,71.531106
0.0,500,73.286237
0.0,500,73.766925
0.0,500,74.241957
0.0,500,74.682377
63.0,500,76.317943
0.0,500,76.757441
0.0,500,77.209675
0.0,500,77.660463
0.0,500,79.291187
0.0,500,79.72912
0.0,500,80.17974
0.0,500,80.627768
0.0,500,82.247586
0.0,500,82.703785
198.0,500,83.160906
0.0,500,83.618746
0.0,500,85.249084
0.0,500,85.697346
0.0,500,86.133564
0.0,500,86.57465
0.0,500,88.125169
0.0,500,88.564239
0.0,500,89.00198
0.0,500,89.444253
0.0,500,91.017171
0.0,500,91.465349
0.0,500,91.924247
0.0,500,92.380376
0.0,500,94.095444
0.0,500,94.576691
0.0,500,95.270172
0.0,500,95.886751
0.0,500,96.349176
0.0,500,98.518174
0.0,500,99.026784
0.0,500,99.465667
0.0,500,100.057382
0.0,500,102.391271
0.0,500,103.09806
0.0,500,103.723986
0.0,500,104.292395
0.0,500,106.5673
0.0,500,107.127459
0.0,500,107.70751
0.0,500,108.250296
0.0,500,110.586526
0.0,500,111.130118
0.0,500,111.803528
0.0,500,112.339503
0.0,500,114.598043
0.0,500,115.146103
0.0,500,115.602523
0.0,500,116.090503
0.0,500,118.073115
0.0,500,118.601788
0.0,500,119.132871
0.0,500,119.630932
0.0,500,122.217703
0.0,500,122.762648
0.0,500,123.223808
0.0,500,123.971439
0.0,500,126.56984
0.0,500,127.222297
0.0,500,127.775815
0.0,500,128.48713
0.0,500,131.441729
0.0,500,132.115352
0.0,500,132.773131
0.0,500,133.473718
81.0,500,136.423713
0.0,500,137.1004
0.0,500,137.702961
0.0,500,138.224692
0.0,500,138.803377
0.0,500,141.961776
0.0,500,142.797834
0.0,500,143.541455
0.0,500,144.498359
0.0,500,147.179631
60.0,500,147.92141
0.0,500,148.794907
0.0,500,149.631111
0.0,500,152.485779
0.0,500,153.242683
0.0,500,154.029089
0.0,500,154.755356
0.0,500,157.683507
0.0,500,158.495045
0.0,500,159.435628
0.0,500,160.150607
0.0,500,163.271486
0.0,500,164.185899
0.0,500,165.100541
0.0,500,166.012614
0.0,500,169.360583
0.0,500,170.288748
0.0,500,171.291915
0.0,500,172.234865
0.0,500,175.782282
0.0,500,176.680611
0.0,500,177.378033
0.0,500,178.244302
0.0,500,181.584108
0.0,500,182.22002
0.0,500,183.126255
0.0,500,184.033052
0.0,500,187.405291
0.0,500,188.366269
0.0,500,189.146276
0.0,500,190.095124
0.0,500,193.732639
0.0,500,194.71963
0.0,500,195.398165
0.0,500,196.327796
0.0,500,199.79374
0.0,500,200.686722
0.0,500,201.603998
0.0,500,202.601798
0.0,500,203.640961
0.0,500,206.797793
0.0,500,207.706785
0.0,500,208.622706
0.0,500,209.5904
0.0,500,213.471847
0.0,500,214.508511
0.0,500,215.48344
0.0,500,216.62021
0.0,500,220.736101
0.0,500,221.75236
0.0,500,222.71437
0.0,500,223.626737
0.0,500,227.550623
0.0,500,228.642365
0.0,500,229.603555
0.0,500,230.694685
0.0,500,235.289283
0.0,500,236.424074
0.0,500,237.45162
0.0,500,238.557178
0.0,500,242.659932
0.0,500,243.936533
0.0,500,245.139613
23.0,500,246.368806
318.0,500,250.654775
0.0,500,251.933934
0.0,500,253.037258
0.0,500,254.143994
0.0,500,258.394624
0.0,500,259.438691
0.0,500,260.407478
0.0,500,261.592123
0.0,500,265.660681
0.0,500,266.816485
0.0,500,267.905453
0.0,500,268.961205
0.0,500,273.132743
0.0,500,274.276848
0.0,500,275.455794
0.0,500,276.568447
0.0,500,277.646295
0.0,500,281.983658
0.0,500,283.124349
0.0,500,284.2376
0.0,500,285.253898
0.0,500,289.508443
0.0,500,290.533872
0.0,500,291.680603
0.0,500,292.877647
0.0,500,297.001581
0.0,500,298.103556
0.0,500,299.235115
0.0,500,300.327891
0.0,500,304.617295
0.0,500,305.770321
0.0,500,306.937834
0.0,500,307.982318
0.0,500,312.195096
0.0,500,313.25467
0.0,500,314.300588
0.0,500,315.324171
0.0,500,319.813504
