# {"t_start": 1593266791.167516, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
54.769326,6,4.715725
54.76824,6,4.721163
54.857361,6,4.726623
36.251897,4,4.730248
81.955825,9,4.738072
36.295276,4,4.741716
44.765121,5,4.746163
36.057949,4,4.749894
36.15298,4,4.753579
35.719651,4,4.757225
35.97617,4,4.760875
26.856948,3,4.763667
92.026747,10,4.772317
45.561739,5,4.776783
36.060683,4,4.780406
36.274783,4,4.784035
36.109613,4,4.787854
44.799383,5,4.792337
26.778034,3,4.795127
44.774379,5,4.799601
44.899832,5,4.804064
44.63923,5,4.80855
54.181452,6,4.813843
45.09551,5,4.818326
82.196375,9,4.826104
45.566663,5,4.830579
44.940334,5,4.835121
91.317246,10,4.843721
35.883587,4,4.847528
35.009986,4,4.851213
54.692099,6,4.856715
35.781,4,4.860369
45.104833,5,4.86484
63.968256,7,4.870972
54.539567,6,4.876266
73.027851,8,4.883239
35.753151,4,4.886885
36.214554,4,4.890506
35.337024,4,4.894147
45.430001,5,4.898612
45.121355,5,4.903084
44.814592,5,4.907691
45.165542,5,4.912175
35.959823,4,4.915815
26.936848,3,4.918634
44.867207,5,4.92319
35.420954,4,4.926839
45.543744,5,4.9313
45.364309,5,4.935887
45.291039,5,4.940768
36.235646,4,4.944743
36.045983,4,4.948642
54.114557,6,4.954121
36.137787,4,4.957791
35.856081,4,4.961572
54.375007,6,4.967059
36.18421,4,4.97075
45.208006,5,4.975237
44.508073,5,4.979754
44.738103,5,4.984255
35.543189,4,4.98789
35.608655,4,4.99156
36.17152,4,4.995251
35.63051,4,4.998967
26.806429,3,5.00182
35.76746,4,5.005454
44.858984,5,5.009945
26.872219,3,5.01276
36.222581,4,5.01641
54.431523,6,5.021696
36.108462,4,5.025363
72.537631,8,5.03233
35.863281,4,5.035941
44.933569,5,5.040492
35.981738,4,5.044162
35.982319,4,5.047779
45.179372,5,5.052426
36.088485,4,5.056055
35.301184,4,5.059721
35.897816,4,5.063349
45.215932,5,5.067821
63.611186,7,5.074089
35.90289,4,5.077727
54.681691,6,5.083536
35.920292,4,5.087204
35.575196,4,5.090894
36.397805,4,5.094662
36.127988,4,5.098328
54.896903,6,5.103619
63.503682,7,5.109818
45.51418,5,5.114465
35.368976,4,5.118104
35.807036,4,5.121876
35.750426,4,5.12551
54.405716,6,5.130817
44.979737,5,5.135279
45.064445,5,5.139772
26.675208,3,5.142573
36.168622,4,5.146216
54.520742,6,5.151499
63.615369,7,5.157654
35.211451,4,5.161305
45.345907,5,5.165754
63.953728,7,5.171948
63.439018,7,5.178256
36.028554,4,5.181894
44.972901,5,5.186391
82.533607,9,5.194181
54.587035,6,5.199459
35.935911,4,5.203131
44.876432,5,5.207583
35.666971,4,5.211224
64.063758,7,5.217359
26.865786,3,5.220194
45.374237,5,5.224666
54.387128,6,5.229962
35.843866,4,5.233606
26.772119,3,5.236593
26.870745,3,5.239383
63.954445,7,5.245527
64.2553,7,5.251759
53.897996,6,5.257074
54.117807,6,5.262375
72.43584,8,5.269448
54.084478,6,5.274737
36.297491,4,5.278364
82.221089,9,5.28615
64.380724,7,5.29227
54.75701,6,5.297727
35.316392,4,5.301371
82.182121,9,5.30914
45.273832,5,5.313611
35.928154,4,5.317255
26.828096,3,5.320151
35.510605,4,5.323789
45.548077,5,5.328266
35.602278,4,5.331925
35.869269,4,5.33555
73.16646,8,5.342507
36.006679,4,5.346144
35.970392,4,5.34985
35.563579,4,5.35349
36.236821,4,5.357286
35.452085,4,5.360934
35.445849,4,5.364578
45.124336,5,5.369043
72.690202,8,5.375992
44.912002,5,5.380501
35.577917,4,5.384136
44.824277,5,5.388607
35.946377,4,5.392254
26.883162,3,5.395041
35.688183,4,5.398678
35.94245,4,5.402318
63.627054,7,5.408438
35.720874,4,5.412072
36.170978,4,5.415862
26.793173,3,5.418687
73.356743,8,5.425661
54.252315,6,5.430962
35.619571,4,5.434611
73.479215,8,5.441576
26.81724,3,5.44439
36.33207,4,5.448001
54.394032,6,5.453305
54.313866,6,5.458608
92.240441,10,5.467247
54.487569,6,5.472559
36.131407,4,5.476361
54.055793,6,5.482021
54.707835,6,5.487321
36.13507,4,5.490981
35.953555,4,5.494632
34.850877,4,5.498279
72.899354,8,5.505337
54.561614,6,5.510656
54.571432,6,5.515968
72.711558,8,5.523089
35.500083,4,5.526739
35.402283,4,5.530392
35.912498,4,5.534018
54.628509,6,5.539486
44.971746,5,5.54397
26.920345,3,5.546851
35.613604,4,5.550498
45.665888,5,5.554976
63.609582,7,5.561132
63.908041,7,5.567249
36.061075,4,5.570896
45.506882,5,5.575373
54.150911,6,5.580682
44.881514,5,5.585149
44.857392,5,5.589621
45.030515,5,5.594096
36.218738,4,5.597885
62.91228,7,5.60402
45.389601,5,5.608528
44.829796,5,5.612979
45.659579,5,5.617461
35.819727,4,5.621106
63.157989,7,5.627232
35.645183,4,5.630867
26.797999,3,5.633679
35.715545,4,5.637324
64.212878,7,5.643438
73.612105,8,5.650402
35.206339,4,5.654043
35.598048,4,5.657845
45.55857,5,5.662313
53.882136,6,5.667615
35.910145,4,5.67127
64.101114,7,5.677555
35.519038,4,5.681573
101.22663,11,5.691371
35.871157,4,5.695064
45.147018,5,5.699536
63.275779,7,5.705707
35.507192,4,5.709361
44.920073,5,5.713835
35.55521,4,5.717679
45.398673,5,5.722246
44.933665,5,5.726734
64.060168,7,5.732908
35.791013,4,5.736558
45.039231,5,5.741042
35.437448,4,5.744678
54.615575,6,5.750005
36.235867,4,5.753716
36.098741,4,5.75738
35.574451,4,5.76101
36.008788,4,5.764843
63.842848,7,5.770967
35.918661,4,5.774619
36.071627,4,5.778401
36.055676,4,5.782085
54.496458,6,5.787376
35.641088,4,5.791028
36.182201,4,5.794661
44.994822,5,5.799147
45.652731,5,5.8036
54.460669,6,5.808898
54.766432,6,5.81422
53.917436,6,5.819501
35.846469,4,5.823142
63.961469,7,5.829285
35.49066,4,5.832915
45.217342,5,5.837389
54.826537,6,5.842876
63.565476,7,5.849067
35.944953,4,5.852717
36.128598,4,5.856487
45.393478,5,5.860965
54.36187,6,5.866274
26.842417,3,5.869087
35.267893,4,5.872717
100.766357,11,5.882212
36.082153,4,5.885873
64.076175,7,5.891982
63.948232,7,5.898289
54.670291,6,5.903611
54.837279,6,5.908978
54.122861,6,5.914305
35.504062,4,5.917941
45.161336,5,5.922514
26.900986,3,5.925365
45.300653,5,5.929883
26.87196,3,5.932696
54.706043,6,5.938224
45.075558,5,5.94281
36.123556,4,5.946481
26.845538,3,5.949321
36.243989,4,5.952956
35.43877,4,5.956615
35.752741,4,5.960439
54.348976,6,5.96575
35.448223,4,5.969387
35.786356,4,5.973047
54.722279,6,5.978355
35.376633,4,5.982012
54.045202,6,5.987297
36.032797,4,5.990969
44.819086,5,5.995424
45.418541,5,5.999899
35.357588,4,6.003602
35.819236,4,6.007304
26.816032,3,6.010103
44.895501,5,6.014577
35.729344,4,6.018208
45.483478,5,6.022882
45.098314,5,6.027349
91.661227,10,6.035984
63.911963,7,6.042144
36.143598,4,6.045792
45.271316,5,6.050253
53.893938,6,6.055574
35.818602,4,6.0592
45.002449,5,6.063673
64.034136,7,6.069812
35.979723,4,6.073455
26.968697,3,6.076267
54.067881,6,7.108969
54.709087,6,7.114371
35.526664,4,7.118476
44.898059,5,7.12328
72.65312,8,7.130475
45.440586,5,7.135379
44.93205,5,7.140183
73.257899,8,7.147197
35.958688,4,7.150896
82.958309,9,7.15907
26.765809,3,7.162166
63.760379,7,7.168867
63.717638,7,7.175836
63.912182,7,7.182681
35.553925,4,7.186759
63.497673,7,7.193593
44.734826,5,7.198645
35.939706,4,7.202746
45.285188,5,7.207758
45.500527,5,7.213198
54.728143,6,7.219092
35.220399,4,7.223165
35.367201,4,7.22723
36.252907,4,7.231301
44.998744,5,7.236286
35.919624,4,7.240362
45.379196,5,7.245314
54.723447,6,7.251119
35.611634,4,7.255163
91.59873,10,7.264832
92.015118,10,7.274917
45.031773,5,7.280246
54.520048,6,7.286527
63.830131,7,7.293003
36.085382,4,7.296726
35.635368,4,7.300391
54.687221,6,7.305723
54.51088,6,7.311346
54.423374,6,7.316691
54.623511,6,7.322139
54.344948,6,7.327475
45.364838,5,7.331993
44.808434,5,7.336483
64.117817,7,7.342627
91.244611,10,7.351278
54.401855,6,7.356642
36.067483,4,7.360319
26.847686,3,7.36311
44.960104,5,7.367556
82.471024,9,7.375363
54.869908,6,7.380679
82.761055,9,7.388463
36.025177,4,7.392097
26.895969,3,7.394906
35.511034,4,7.398523
35.670647,4,7.402161
35.634207,4,7.406097
36.382272,4,7.409765
35.408526,4,7.413408
45.209921,5,7.417893
54.078681,6,7.423203
45.55639,5,7.427678
45.116807,5,7.432149
72.736291,8,7.439111
36.103138,4,7.442752
35.834119,4,7.446377
45.101149,5,7.450848
44.844668,5,7.455321
45.288747,5,7.459782
45.003285,5,7.464258
63.696236,7,7.470374
36.040813,4,7.47402
44.722514,5,7.478655
44.877625,5,7.48363
81.872242,9,7.491639
54.219925,6,7.496992
44.957988,5,7.501507
54.741556,6,7.507263
35.605568,4,7.510945
26.838093,3,7.513762
35.314715,4,7.517428
45.066493,5,7.522052
72.979368,8,7.529024
26.81708,3,7.531819
45.594613,5,7.53632
44.731064,5,7.540793
45.347233,5,7.545318
54.254435,6,7.550679
35.77854,4,7.554315
54.540428,6,7.559623
44.803269,5,7.564083
45.255776,5,7.568609
35.760593,4,7.572264
54.513543,6,7.577551
63.939504,7,7.583709
35.277538,4,7.587336
35.682218,4,7.590979
35.404761,4,7.594606
35.877193,4,7.598264
26.852807,3,7.601096
45.485293,5,7.605893
54.20634,6,7.611198
91.745023,10,7.619863
54.186898,6,7.625176
44.86011,5,7.629658
35.791429,4,7.633325
36.351471,4,7.636977
35.59851,4,7.6406
45.034766,5,7.64506
45.161327,5,7.649537
54.485158,6,7.654837
45.341349,5,7.659286
45.424006,5,7.663779
36.410669,4,7.66747
100.774409,11,7.67694
54.389599,6,7.682236
45.218274,5,7.686716
54.872754,6,7.691988
63.950157,7,7.698157
26.801765,3,7.700976
45.573711,5,7.705709
44.878881,5,7.710196
44.920603,5,7.714669
35.863145,4,7.718308
64.212311,7,7.72455
26.754788,3,7.727343
54.143868,6,7.73267
35.726789,4,7.736285
54.612287,6,7.741578
91.331901,10,7.750212
82.024963,9,7.758105
63.904231,7,7.76429
72.734316,8,7.771217
36.281205,4,7.774863
45.39264,5,7.779324
35.426991,4,7.782962
26.853313,3,7.785754
35.418154,4,7.789399
45.698752,5,7.793867
54.121112,6,7.79945
45.204312,5,7.803932
35.907517,4,7.807584
35.772668,4,7.811232
35.808353,4,7.814883
91.807465,10,7.823508
36.138182,4,7.827151
35.732794,4,7.830793
91.481821,10,7.839408
63.705775,7,7.845569
35.718254,4,7.849187
54.384342,6,7.854491
63.56617,7,7.860829
26.888832,3,7.863619
36.246745,4,7.867921
45.511235,5,7.873027
54.567071,6,7.878953
54.269281,6,7.884898
63.38921,7,7.891699
54.330105,6,7.897628
35.370044,4,7.901713
54.653763,6,7.907608
26.800838,3,7.910828
35.753111,4,7.914895
35.241058,4,7.918966
35.868572,4,7.923145
45.042867,5,7.928124
82.588778,9,7.936723
26.97398,3,7.939972
45.261527,5,7.945065
45.496844,5,7.950126
63.630211,7,7.957024
54.414315,6,7.962951
26.900644,3,7.966136
36.151114,4,7.970196
35.908445,4,7.974759
35.409619,4,7.978952
45.189902,5,7.984254
72.864908,8,7.992437
36.203474,4,7.996803
45.556709,5,8.002116
45.24252,5,8.006995
35.896267,4,8.010825
44.606468,5,8.015356
101.398593,11,8.024954
54.835463,6,8.03034
54.345229,6,8.035722
36.036268,4,8.039412
63.608359,7,8.045599
91.072756,10,8.054268
36.070421,4,8.057908
36.427195,4,8.061562
35.898072,4,8.065193
73.348688,8,8.072206
54.152865,6,8.077914
44.951702,5,8.082912
119.372881,13,8.09422
73.013602,8,8.10123
45.004781,5,8.105731
63.512811,7,8.111855
26.897041,3,8.114714
45.138136,5,8.119194
54.225798,6,8.12461
44.722961,5,8.129098
64.218989,7,8.13524
45.250571,5,8.139698
44.983323,5,8.144184
44.79303,5,8.148688
36.274284,4,8.152326
54.575509,6,8.157644
54.056639,6,8.162943
82.487771,9,8.170752
35.595352,4,8.174385
36.249385,4,8.178343
63.191251,7,8.184503
63.767132,7,8.190613
72.793868,8,8.197608
36.131499,4,8.201251
36.133794,4,8.204871
36.129932,4,8.208527
45.504698,5,8.213002
45.157406,5,8.217472
54.833615,6,8.222748
91.734926,10,8.231377
45.191924,5,8.235856
54.125812,6,8.241162
82.251525,9,8.248962
35.643052,4,8.252585
44.842823,5,8.257048
138.086961,15,8.269911
44.946823,5,8.274711
63.763563,7,8.28087
35.754447,4,8.284506
63.859505,7,8.290654
54.225957,6,8.295946
64.02634,7,8.30207
82.835076,9,8.309888
73.391708,8,8.31682
54.147754,6,8.322227
54.34101,6,8.327533
36.211299,4,8.331182
73.270329,8,8.338167
35.657791,4,8.341803
53.921527,6,8.347104
45.147446,5,8.351549
54.1205,6,8.356915
36.127595,4,8.360558
54.655593,6,8.365826
35.998551,4,8.369742
26.876409,3,8.372577
45.28303,5,8.377064
72.489337,8,8.384002
35.559886,4,8.38767
35.981433,4,8.391304
45.366958,5,8.395768
35.853103,4,8.399398
54.743032,6,8.404722
45.576386,5,8.40919
82.657366,9,8.416981
45.347849,5,8.42145
54.414814,6,8.426745
54.608269,6,8.432033
45.4489,5,8.436528
91.542126,10,8.445149
45.111833,5,8.449632
54.704307,6,8.454932
36.141863,4,8.458579
54.358879,6,8.463846
35.81424,4,8.467792
54.76321,6,8.473125
45.416953,5,8.477594
44.859074,5,8.482075
63.327463,7,8.488244
63.250132,7,8.494361
35.8702,4,8.498002
36.218903,4,8.501672
54.791596,6,8.506989
63.787243,7,8.513218
36.212933,4,8.51686
36.050579,4,8.520608
63.544122,7,8.526703
54.477197,6,8.532026
34.910082,4,8.535656
45.140353,5,8.540126
110.891445,12,8.550721
35.585667,4,8.554379
36.044989,4,8.558028
91.540753,10,8.566687
35.805539,4,8.570328
45.309677,5,8.574786
35.826167,4,8.578429
36.07098,4,8.582078
54.444648,6,8.587702
54.227641,6,8.593697
45.064835,5,8.598704
54.567271,6,8.604632
72.683129,8,8.612363
26.896874,3,8.61554
45.477391,5,8.620543
64.382418,7,8.627327
45.31494,5,8.632339
26.904161,3,8.635528
44.840447,5,8.640495
63.553805,7,8.647704
63.708699,7,8.654545
45.351441,5,8.659529
36.230221,4,8.663625
36.104519,4,8.667702
64.122337,7,8.67445
45.107431,5,8.679583
35.851205,4,8.684052
54.736783,6,8.690379
35.932632,4,8.694744
45.195766,5,8.700331
26.955718,3,8.703726
35.435461,4,8.707782
26.928987,3,8.71071
63.414884,7,8.71694
82.247207,9,8.724951
45.289533,5,8.729434
54.449836,6,8.734776
45.280043,5,8.739246
