# {"t_start": 1594723765.606319, "env_id": "HalfCheetahSparse-v3"} 
r,l,t
0.0,500,1.748461
0.0,500,2.170407
0.0,500,2.592505
0.0,500,3.013728
0.0,500,10.91182
0.0,500,11.335848
0.0,500,11.759908
0.0,500,12.184546
0.0,500,46.190944
0.0,500,46.613042
0.0,500,47.034845
0.0,500,47.456978
0.0,500,81.249786
0.0,500,81.750808
0.0,500,82.244911
0.0,500,82.713519
0.0,500,116.296159
0.0,500,116.717588
0.0,500,117.139102
0.0,500,117.560022
0.0,500,148.089955
0.0,500,148.54443
0.0,500,149.005953
0.0,500,149.455666
0.0,500,180.39128
0.0,500,180.865303
0.0,500,181.431457
0.0,500,182.022303
0.0,500,221.062631
0.0,500,221.5872
0.0,500,222.054609
0.0,500,222.616598
0.0,500,258.880104
0.0,500,259.479939
169.0,500,259.9439
0.0,500,260.407055
0.0,500,296.611286
0.0,500,297.130191
0.0,500,297.778625
0.0,500,298.49432
0.0,500,337.48884
0.0,500,337.945451
0.0,500,338.403697
0.0,500,338.860274
0.0,500,339.326587
0.0,500,376.653995
0.0,500,377.312114
0.0,500,377.81335
0.0,500,378.378948
55.0,500,416.274296
0.0,500,416.895763
0.0,500,417.357633
0.0,500,417.819187
0.0,500,454.198894
0.0,500,454.660365
0.0,500,455.121414
0.0,500,455.591621
0.0,500,492.176522
0.0,500,492.701838
0.0,500,493.161676
0.0,500,493.639076
0.0,500,531.115971
0.0,500,531.574209
0.0,500,532.032949
0.0,500,532.518617
0.0,500,571.137167
0.0,500,571.744212
0.0,500,572.322172
0.0,500,572.879178
0.0,500,609.627255
0.0,500,610.127699
0.0,500,610.612272
0.0,500,611.075573
0.0,500,649.949032
0.0,500,650.405927
0.0,500,650.86296
0.0,500,651.320469
0.0,500,688.99141
0.0,500,689.451847
0.0,500,689.939883
0.0,500,690.401184
0.0,500,728.774975
0.0,500,729.250812
0.0,500,729.742279
0.0,500,730.206569
0.0,500,730.667905
0.0,500,767.15634
0.0,500,767.613861
0.0,500,768.070803
0.0,500,768.527991
0.0,500,806.077421
0.0,500,806.535818
0.0,500,806.995275
0.0,500,807.47694
0.0,500,843.111322
0.0,500,843.741795
0.0,500,844.454306
0.0,500,844.920171
0.0,500,882.010061
0.0,500,882.467016
0.0,500,882.922429
0.0,500,883.378837
0.0,500,922.153282
0.0,500,922.610647
0.0,500,923.175996
0.0,500,923.638961
0.0,500,962.38568
0.0,500,962.844133
0.0,500,963.340327
0.0,500,963.857855
0.0,500,1002.271012
0.0,500,1002.728702
0.0,500,1003.24434
0.0,500,1003.703737
0.0,500,1040.871449
0.0,500,1041.334259
0.0,500,1041.796189
0.0,500,1042.411084
0.0,500,1080.357176
0.0,500,1080.8171
0.0,500,1081.307994
0.0,500,1081.767604
0.0,500,1118.739651
0.0,500,1119.260098
0.0,500,1119.718931
0.0,500,1120.178537
0.0,500,1155.685418
0.0,500,1156.289689
0.0,500,1156.903804
0.0,500,1157.454516
0.0,500,1157.94765
0.0,500,1195.33189
0.0,500,1195.797324
0.0,500,1196.259298
0.0,500,1196.821047
0.0,500,1233.453701
0.0,500,1234.030802
0.0,500,1234.502857
0.0,500,1235.035218
0.0,500,1272.407581
0.0,500,1272.871442
0.0,500,1273.438464
74.0,500,1273.902597
0.0,500,1311.178829
0.0,500,1311.63964
0.0,500,1312.100867
0.0,500,1312.672409
0.0,500,1348.165189
0.0,500,1348.663927
0.0,500,1349.130276
0.0,500,1349.610696
0.0,500,1386.755474
0.0,500,1387.213584
0.0,500,1387.729979
0.0,500,1388.233201
0.0,500,1425.116301
0.0,500,1425.672695
0.0,500,1426.25615
0.0,500,1426.813565
0.0,500,1463.908596
0.0,500,1464.374233
143.0,500,1464.840066
88.0,500,1465.349074
0.0,500,1503.058353
0.0,500,1503.530975
0.0,500,1504.001766
0.0,500,1504.467356
0.0,500,1542.136457
0.0,500,1542.598773
0.0,500,1543.060561
0.0,500,1543.571809
0.0,500,1544.031637
0.0,500,1580.610697
0.0,500,1581.255269
0.0,500,1581.753221
0.0,500,1582.418432
0.0,500,1621.621937
0.0,500,1622.139262
0.0,500,1622.61885
0.0,500,1623.111903
0.0,500,1661.413229
0.0,500,1661.873327
166.0,500,1662.386559
0.0,500,1662.95765
0.0,500,1699.141307
0.0,500,1699.778705
0.0,500,1700.238613
0.0,500,1700.697752
0.0,500,1738.349368
0.0,500,1738.806624
0.0,500,1739.264507
191.0,500,1739.722149
0.0,500,1777.479706
0.0,500,1777.94223
0.0,500,1778.404579
0.0,500,1778.875196
0.0,500,1816.159937
0.0,500,1816.620769
0.0,500,1817.084797
0.0,500,1817.616668
0.0,500,1854.788161
0.0,500,1855.263308
0.0,500,1855.780195
0.0,500,1856.358172
0.0,500,1894.089903
0.0,500,1894.558876
0.0,500,1895.118418
0.0,500,1895.58297
0.0,500,1932.764978
0.0,500,1933.353776
0.0,500,1933.815116
4.0,500,1934.324453
0.0,500,1971.36483
0.0,500,1972.035791
66.0,500,1972.545553
0.0,500,1973.035026
0.0,500,1973.50289
0.0,500,2011.25964
0.0,500,2011.728587
0.0,500,2012.299693
28.0,500,2012.756817
0.0,500,2050.392554
0.0,500,2050.856113
5.0,500,2051.325099
0.0,500,2051.794486
11.0,500,2089.98187
0.0,500,2090.583127
0.0,500,2091.041359
0.0,500,2091.49846
0.0,500,2127.832076
0.0,500,2128.461367
71.0,500,2128.937583
0.0,500,2129.477226
0.0,500,2166.076503
0.0,500,2166.536141
234.0,500,2167.061165
0.0,500,2167.531049
69.0,500,2203.566512
0.0,500,2204.078593
0.0,500,2204.654002
83.0,500,2205.116284
0.0,500,2241.854762
0.0,500,2242.317042
0.0,500,2242.778421
0.0,500,2243.239614
0.0,500,2281.78562
0.0,500,2282.251489
0.0,500,2282.708114
0.0,500,2283.200987
0.0,500,2320.238966
0.0,500,2320.69864
0.0,500,2321.208229
0.0,500,2321.674705
0.0,500,2358.471232
0.0,500,2358.929818
0.0,500,2359.389088
0.0,500,2359.907811
0.0,500,2360.482721
0.0,500,2396.592829
0.0,500,2397.058458
0.0,500,2397.517428
0.0,500,2397.976171
164.0,500,2435.624956
0.0,500,2436.114616
0.0,500,2436.647444
18.0,500,2437.110674
0.0,500,2475.221542
0.0,500,2475.757117
0.0,500,2476.269015
0.0,500,2476.737519
0.0,500,2514.558365
0.0,500,2515.024158
0.0,500,2515.487241
0.0,500,2515.951962
0.0,500,2553.069013
315.0,500,2553.529162
264.0,500,2554.039817
0.0,500,2554.505116
259.0,500,2592.529032
0.0,500,2593.249017
0.0,500,2593.765741
0.0,500,2594.227767
0.0,500,2631.805345
240.0,500,2632.28904
0.0,500,2632.859145
0.0,500,2633.342675
0.0,500,2671.460101
0.0,500,2671.938112
0.0,500,2672.408186
0.0,500,2672.88055
0.0,500,2710.55023
311.0,500,2711.018422
0.0,500,2711.686484
254.0,500,2712.157785
210.0,500,2749.265932
0.0,500,2749.734242
0.0,500,2750.195852
0.0,500,2750.659399
0.0,500,2751.197718
0.0,500,2789.964733
31.0,500,2790.425075
327.0,500,2790.894289
0.0,500,2791.512138
75.0,500,2829.495596
0.0,500,2829.962013
31.0,500,2830.431698
198.0,500,2831.024363
0.0,500,2868.174723
114.0,500,2868.640023
0.0,500,2869.162959
0.0,500,2869.818894
263.0,500,2905.168717
0.0,500,2905.752095
0.0,500,2906.220324
0.0,500,2906.760889
64.0,500,2944.108444
0.0,500,2944.571001
0.0,500,2945.09404
0.0,500,2945.56888
50.0,500,2982.228242
149.0,500,2982.694596
0.0,500,2983.218259
0.0,500,2983.797855
221.0,500,3019.938902
0.0,500,3020.523069
30.0,500,3020.980473
13.0,500,3021.455327
24.0,500,3058.4358
0.0,500,3059.037768
0.0,500,3059.551801
83.0,500,3060.059464
302.0,500,3097.462611
163.0,500,3097.922932
0.0,500,3098.387727
0.0,500,3098.857517
0.0,500,3137.089723
0.0,500,3137.608065
93.0,500,3138.071545
0.0,500,3138.534143
0.0,500,3175.644084
238.0,500,3176.099954
10.0,500,3176.59204
153.0,500,3177.086317
0.0,500,3177.543555
32.0,500,3213.858158
86.0,500,3214.319487
29.0,500,3214.782871
0.0,500,3215.260737
0.0,500,3252.478612
0.0,500,3252.993688
0.0,500,3253.515605
0.0,500,3254.034652
0.0,500,3291.223452
188.0,500,3291.685818
0.0,500,3292.220705
0.0,500,3292.697146
330.0,500,3330.608689
0.0,500,3331.071926
4.0,500,3331.555743
0.0,500,3332.028244
0.0,500,3368.80552
0.0,500,3369.274499
352.0,500,3369.799045
121.0,500,3370.313698
153.0,500,3407.596507
0.0,500,3408.057388
86.0,500,3408.583327
245.0,500,3409.11712
0.0,500,3446.975012
313.0,500,3447.454664
166.0,500,3448.027375
78.0,500,3448.503709
0.0,500,3484.239961
77.0,500,3484.862313
0.0,500,3485.335359
0.0,500,3485.799026
155.0,500,3523.454908
188.0,500,3523.916762
0.0,500,3524.40906
160.0,500,3524.874339
0.0,500,3561.140582
297.0,500,3561.602354
390.0,500,3562.062895
0.0,500,3562.555048
0.0,500,3563.025628
371.0,500,3602.405563
0.0,500,3602.923823
277.0,500,3603.37999
0.0,500,3603.835666
0.0,500,3640.288421
0.0,500,3640.888716
348.0,500,3641.353583
60.0,500,3641.810525
0.0,500,3677.453253
0.0,500,3677.918589
237.0,500,3678.377662
0.0,500,3678.836743
347.0,500,3715.267297
15.0,500,3715.727715
203.0,500,3716.189115
0.0,500,3716.650929
0.0,500,3753.943766
313.0,500,3754.403805
0.0,500,3754.861727
212.0,500,3755.327678
189.0,500,3791.545275
111.0,500,3792.105036
129.0,500,3792.606508
340.0,500,3793.072057
346.0,500,3831.694139
107.0,500,3832.184287
0.0,500,3832.64132
326.0,500,3833.113531
376.0,500,3871.632395
347.0,500,3872.091574
15.0,500,3872.550606
368.0,500,3873.009003
356.0,500,3909.169181
226.0,500,3909.630509
50.0,500,3910.090925
271.0,500,3910.551072
314.0,500,3948.08697
271.0,500,3948.668324
0.0,500,3949.128355
0.0,500,3949.590394
0.0,500,3987.905018
0.0,500,3988.509423
309.0,500,3989.063919
212.0,500,3989.553934
293.0,500,3990.014106
320.0,500,4026.264179
0.0,500,4026.721365
117.0,500,4027.179574
196.0,500,4027.73698
277.0,500,4064.125907
0.0,500,4064.648666
327.0,500,4065.176372
227.0,500,4065.635307
286.0,500,4102.161073
212.0,500,4102.629248
54.0,500,4103.090748
316.0,500,4103.557135
127.0,500,4139.930457
363.0,500,4140.391829
0.0,500,4140.904402
167.0,500,4141.406749
111.0,500,4177.781544
84.0,500,4178.285211
263.0,500,4178.743595
190.0,500,4179.202014
0.0,500,4216.547691
270.0,500,4217.008541
353.0,500,4217.468948
144.0,500,4217.926905
0.0,500,4254.558829
78.0,500,4255.019945
0.0,500,4255.480582
94.0,500,4255.941519
140.0,500,4292.441609
289.0,500,4292.903934
281.0,500,4293.474297
337.0,500,4293.93506
0.0,500,4331.08873
0.0,500,4331.621939
162.0,500,4332.17588
264.0,500,4332.657659
183.0,500,4370.270702
250.0,500,4370.762373
85.0,500,4371.22212
332.0,500,4371.681083
214.0,500,4372.139471
107.0,500,4408.447579
264.0,500,4408.904935
0.0,500,4409.364104
205.0,500,4409.828294
185.0,500,4446.570477
225.0,500,4447.094019
303.0,500,4447.550988
270.0,500,4448.007797
288.0,500,4484.745444
174.0,500,4485.202434
339.0,500,4485.659602
357.0,500,4486.245155
189.0,500,4522.813474
216.0,500,4523.27884
296.0,500,4523.737463
369.0,500,4524.243609
361.0,500,4563.146948
372.0,500,4563.634031
224.0,500,4564.242772
389.0,500,4564.71796
235.0,500,4605.334017
51.0,500,4606.039407
387.0,500,4606.532491
224.0,500,4607.027709
343.0,500,4647.141579
128.0,500,4647.603578
393.0,500,4648.066573
162.0,500,4648.537062
0.0,500,4685.663304
403.0,500,4686.184548
280.0,500,4686.759007
330.0,500,4687.222611
331.0,500,4726.699306
277.0,500,4727.197431
263.0,500,4727.677567
181.0,500,4728.165777
322.0,500,4766.039306
379.0,500,4766.508513
278.0,500,4766.975458
367.0,500,4767.437855
342.0,500,4767.935564
299.0,500,4805.672686
327.0,500,4806.159019
193.0,500,4806.689909
309.0,500,4807.168768
340.0,500,4845.762715
360.0,500,4846.284846
243.0,500,4846.892016
285.0,500,4847.353051
345.0,500,4885.299157
399.0,500,4886.017978
334.0,500,4886.579147
325.0,500,4887.111331
300.0,500,4924.731577
421.0,500,4925.243901
294.0,500,4925.706609
321.0,500,4926.213839
339.0,500,4963.348998
257.0,500,4963.819273
311.0,500,4964.435856
333.0,500,4964.938689
333.0,500,5003.656496
257.0,500,5004.268224
368.0,500,5004.755452
344.0,500,5005.247342
327.0,500,5042.872795
383.0,500,5043.337298
277.0,500,5043.799729
152.0,500,5044.261784
285.0,500,5083.18241
364.0,500,5083.716227
30.0,500,5084.203241
214.0,500,5084.675332
291.0,500,5122.627953
356.0,500,5123.087407
349.0,500,5123.546829
374.0,500,5124.006615
286.0,500,5161.699995
272.0,500,5162.164639
300.0,500,5162.628944
261.0,500,5163.094149
329.0,500,5200.196662
320.0,500,5200.684219
218.0,500,5201.142586
263.0,500,5201.60051
151.0,500,5202.065517
322.0,500,5238.129091
263.0,500,5238.637376
326.0,500,5239.117904
333.0,500,5239.59568
119.0,500,5278.482993
371.0,500,5278.997449
280.0,500,5279.469872
221.0,500,5280.144241
297.0,500,5318.15714
339.0,500,5318.633129
213.0,500,5319.108053
321.0,500,5319.735226
344.0,500,5358.845042
249.0,500,5359.314824
11.0,500,5359.782754
324.0,500,5360.250173
253.0,500,5400.490592
0.0,500,5400.984806
341.0,500,5401.527463
158.0,500,5402.000721
146.0,500,5439.256152
396.0,500,5439.770426
374.0,500,5440.229294
367.0,500,5440.760521
291.0,500,5477.246933
274.0,500,5477.7057
193.0,500,5478.163449
370.0,500,5478.656134
348.0,500,5516.687168
284.0,500,5517.154187
232.0,500,5517.617162
355.0,500,5518.086646
189.0,500,5554.735255
398.0,500,5555.19185
388.0,500,5555.655154
295.0,500,5556.113536
374.0,500,5591.805411
357.0,500,5592.366081
217.0,500,5593.021381
372.0,500,5593.6415
376.0,500,5594.103323
371.0,500,5631.148592
291.0,500,5631.609764
306.0,500,5632.068768
276.0,500,5632.670049
251.0,500,5669.450696
406.0,500,5670.082354
0.0,500,5670.551193
195.0,500,5671.010323
408.0,500,5707.482945
334.0,500,5707.943074
257.0,500,5708.460323
220.0,500,5708.924577
346.0,500,5746.143912
328.0,500,5746.608456
277.0,500,5747.070538
349.0,500,5747.531296
396.0,500,5784.908713
298.0,500,5785.375809
307.0,500,5786.087141
192.0,500,5786.6371
112.0,500,5825.172508
341.0,500,5825.890482
354.0,500,5826.464355
226.0,500,5827.127481
401.0,500,5865.155388
339.0,500,5865.617602
357.0,500,5866.080409
132.0,500,5866.5478
275.0,500,5904.519648
351.0,500,5905.000215
398.0,500,5905.558541
373.0,500,5906.027863
367.0,500,5943.105229
288.0,500,5943.568638
353.0,500,5944.030776
219.0,500,5944.575499
372.0,500,5981.092124
373.0,500,5981.603002
335.0,500,5982.06443
352.0,500,5982.547632
151.0,500,6020.508886
258.0,500,6020.974137
304.0,500,6021.486913
365.0,500,6022.020313
326.0,500,6022.662799
361.0,500,6059.60814
315.0,500,6060.068009
378.0,500,6060.526052
111.0,500,6061.027835
363.0,500,6099.123145
379.0,500,6099.726031
429.0,500,6100.191054
250.0,500,6100.65213
343.0,500,6137.259374
388.0,500,6137.719122
377.0,500,6138.180954
389.0,500,6138.712458
319.0,500,6176.642268
379.0,500,6177.181463
355.0,500,6177.714544
366.0,500,6178.255179
270.0,500,6214.298683
323.0,500,6214.877197
273.0,500,6215.458271
280.0,500,6215.925454
359.0,500,6251.636245
270.0,500,6252.092235
328.0,500,6252.653929
358.0,500,6253.218504
306.0,500,6290.154635
156.0,500,6290.753538
385.0,500,6291.294225
262.0,500,6291.765097
340.0,500,6327.511345
142.0,500,6328.014363
319.0,500,6328.478526
327.0,500,6329.05857
297.0,500,6365.964617
382.0,500,6366.433155
122.0,500,6367.061929
399.0,500,6367.524984
297.0,500,6404.686635
19.0,500,6405.151298
386.0,500,6405.615098
402.0,500,6406.078933
326.0,500,6406.63359
345.0,500,6444.529891
235.0,500,6445.045659
304.0,500,6445.642495
374.0,500,6446.12746
353.0,500,6483.76474
291.0,500,6484.22484
385.0,500,6484.690103
327.0,500,6485.148214
153.0,500,6521.911292
368.0,500,6522.412094
356.0,500,6522.87516
368.0,500,6523.338176
377.0,500,6560.027546
316.0,500,6560.523846
372.0,500,6560.982319
420.0,500,6561.495379
293.0,500,6599.758575
373.0,500,6600.225648
298.0,500,6600.703584
323.0,500,6601.273081
373.0,500,6640.475691
0.0,500,6641.127442
211.0,500,6641.629001
