# {"t_start": 1594723921.9035509, "env_id": "HalfCheetahSparse-v3"} 
r,l,t
0.0,500,1.970044
0.0,500,2.435982
0.0,500,2.937074
224.0,500,3.426475
0.0,500,10.609477
0.0,500,11.064742
0.0,500,11.521173
0.0,500,11.97436
0.0,500,48.715781
0.0,500,49.260887
0.0,500,49.827388
0.0,500,50.281965
0.0,500,88.176226
0.0,500,88.663568
0.0,500,89.117452
0.0,500,89.569703
0.0,500,127.579295
0.0,500,128.193366
0.0,500,128.756963
0.0,500,129.316466
0.0,500,168.43923
0.0,500,168.89003
236.0,500,169.33895
0.0,500,169.789738
0.0,500,207.273092
0.0,500,207.721948
0.0,500,208.39569
0.0,500,209.002076
0.0,500,245.897693
0.0,500,246.361306
0.0,500,246.85127
0.0,500,247.307255
0.0,500,285.082289
0.0,500,285.618136
0.0,500,286.181147
0.0,500,286.637875
0.0,500,324.743186
0.0,500,325.203677
0.0,500,325.705423
0.0,500,326.199006
0.0,500,364.261302
0.0,500,365.053446
0.0,500,365.692401
0.0,500,366.145864
0.0,500,366.673075
0.0,500,404.394702
0.0,500,404.845196
0.0,500,405.296798
0.0,500,405.887638
0.0,500,443.864926
0.0,500,444.323779
0.0,500,444.779802
0.0,500,445.295068
0.0,500,483.586169
0.0,500,484.036988
0.0,500,484.488772
0.0,500,484.947047
0.0,500,522.241926
249.0,500,522.692432
5.0,500,523.143111
0.0,500,523.692452
0.0,500,561.436423
0.0,500,561.89087
0.0,500,562.510117
0.0,500,562.959869
0.0,500,600.289407
0.0,500,600.740266
0.0,500,601.260097
0.0,500,601.738706
0.0,500,639.665961
0.0,500,640.114591
0.0,500,640.612228
0.0,500,641.061064
0.0,500,679.528762
0.0,500,680.030247
0.0,500,680.484337
0.0,500,681.153488
0.0,500,719.65078
0.0,500,720.155125
0.0,500,720.608024
0.0,500,721.060206
0.0,500,757.346793
0.0,500,757.89927
0.0,500,758.351146
0.0,500,758.800831
0.0,500,759.249964
0.0,500,798.938317
0.0,500,799.436049
0.0,500,799.898802
0.0,500,800.38786
200.0,500,838.818362
0.0,500,839.397476
0.0,500,839.848185
0.0,500,840.497005
0.0,500,879.2667
0.0,500,879.717548
0.0,500,880.168864
0.0,500,880.708098
0.0,500,918.753772
0.0,500,919.262076
0.0,500,919.715994
0.0,500,920.178246
0.0,500,956.950943
0.0,500,957.615229
0.0,500,958.238066
0.0,500,958.689689
0.0,500,997.472213
0.0,500,997.930878
0.0,500,998.384907
0.0,500,998.893257
0.0,500,1036.229912
0.0,500,1036.773511
0.0,500,1037.262818
0.0,500,1037.714633
0.0,500,1075.856753
0.0,500,1076.350842
211.0,500,1077.039319
0.0,500,1077.649227
0.0,500,1116.048775
0.0,500,1116.564127
0.0,500,1117.066897
0.0,500,1117.556986
0.0,500,1155.103506
0.0,500,1155.757294
3.0,500,1156.363508
0.0,500,1156.87602
0.0,500,1195.931132
0.0,500,1196.383283
0.0,500,1196.842994
0.0,500,1197.298816
0.0,500,1197.751061
0.0,500,1236.784898
0.0,500,1237.272942
0.0,500,1237.72035
0.0,500,1238.340098
0.0,500,1275.905224
0.0,500,1276.384923
0.0,500,1276.834875
0.0,500,1277.336968
0.0,500,1315.236692
0.0,500,1315.685614
0.0,500,1316.133972
0.0,500,1316.582025
0.0,500,1354.613073
0.0,500,1355.066571
0.0,500,1355.51944
0.0,500,1355.973716
0.0,500,1393.976998
0.0,500,1394.469191
0.0,500,1395.078292
31.0,500,1395.595808
0.0,500,1433.306004
0.0,500,1433.756328
0.0,500,1434.206831
0.0,500,1434.656892
0.0,500,1474.437228
0.0,500,1474.966303
0.0,500,1475.492162
0.0,500,1475.94254
0.0,500,1515.15045
0.0,500,1515.600092
0.0,500,1516.160165
0.0,500,1516.608046
0.0,500,1553.944418
0.0,500,1554.397983
0.0,500,1555.065294
0.0,500,1555.516564
0.0,500,1593.53652
0.0,500,1594.018969
0.0,500,1594.551838
0.0,500,1595.003201
0.0,500,1595.454944
0.0,500,1634.614105
0.0,500,1635.065971
0.0,500,1635.628087
0.0,500,1636.086664
0.0,500,1672.6052
0.0,500,1673.061779
0.0,500,1673.561387
0.0,500,1674.016668
0.0,500,1712.416824
0.0,500,1712.900402
0.0,500,1713.391227
0.0,500,1713.845762
0.0,500,1751.000639
0.0,500,1751.453639
0.0,500,1752.087929
0.0,500,1752.73758
0.0,500,1789.564588
0.0,500,1790.051868
0.0,500,1790.502175
0.0,500,1790.953685
0.0,500,1829.090725
9.0,500,1829.545839
0.0,500,1830.061008
0.0,500,1830.620536
0.0,500,1867.760158
0.0,500,1868.222615
0.0,500,1868.73001
0.0,500,1869.18554
0.0,500,1905.878679
0.0,500,1906.331525
0.0,500,1906.786002
0.0,500,1907.240778
0.0,500,1946.789068
0.0,500,1947.26792
0.0,500,1947.72755
0.0,500,1948.181817
0.0,500,1986.10884
0.0,500,1986.66112
0.0,500,1987.113238
0.0,500,1987.572739
0.0,500,2025.5271
0.0,500,2026.164933
0.0,500,2026.669085
0.0,500,2027.117768
0.0,500,2027.567039
0.0,500,2064.775072
0.0,500,2065.244933
0.0,500,2065.762819
0.0,500,2066.214028
0.0,500,2103.91898
0.0,500,2104.449775
0.0,500,2104.902848
0.0,500,2105.468611
0.0,500,2145.159145
0.0,500,2145.656154
0.0,500,2146.110024
0.0,500,2146.684474
0.0,500,2185.520846
0.0,500,2185.986485
0.0,500,2186.458468
0.0,500,2186.91186
0.0,500,2224.353427
0.0,500,2224.822118
0.0,500,2225.278665
43.0,500,2225.737462
0.0,500,2263.157103
0.0,500,2263.611334
0.0,500,2264.061855
0.0,500,2264.511365
0.0,500,2303.035855
0.0,500,2303.485883
0.0,500,2304.098759
0.0,500,2304.576256
0.0,500,2343.737244
0.0,500,2344.187341
0.0,500,2344.637051
0.0,500,2345.087623
0.0,500,2384.171085
0.0,500,2384.79016
0.0,500,2385.260006
0.0,500,2385.727156
0.0,500,2422.959157
0.0,500,2423.472351
0.0,500,2423.92604
0.0,500,2424.522826
0.0,500,2425.061319
0.0,500,2463.512651
0.0,500,2464.015608
0.0,500,2464.672854
0.0,500,2465.126056
0.0,500,2502.298988
