# {"t_start": 1594067767.6561806, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,75,1231.475567
1.0,75,1231.613406
1.0,77,1231.749198
1.0,80,1231.908842
1.0,93,1232.069524
1.0,80,1232.205597
1.0,84,1259.689508
1.0,78,1259.814297
1.0,79,1259.953463
1.0,79,1260.091767
1.0,84,1260.234544
1.0,75,1260.349218
1.0,83,1260.49855
1.0,79,1260.627854
1.0,79,1260.765119
1.0,81,1260.894228
1.0,80,1260.972673
1.0,86,1261.043812
1.0,84,1261.117129
1.0,80,1261.205609
1.0,108,1261.376781
1.0,78,1261.503569
1.0,77,1261.642663
1.0,88,1261.791604
1.0,76,1261.92106
1.0,78,1262.063786
1.0,77,1262.189699
1.0,82,1262.33193
1.0,76,1262.466434
1.0,80,1262.608184
1.0,86,1262.759238
1.0,79,1290.894172
1.0,79,1291.032965
1.0,76,1291.156952
1.0,82,1291.298216
1.0,75,1291.417614
1.0,78,1291.543201
1.0,78,1291.680836
1.0,76,1291.804635
1.0,79,1291.939109
1.0,81,1292.082176
1.0,76,1292.218016
1.0,74,1292.336189
1.0,78,1292.461695
1.0,77,1292.6022
1.0,77,1292.727489
1.0,81,1292.854728
1.0,77,1292.987149
1.0,81,1293.127062
1.0,79,1293.265391
1.0,75,1293.388159
1.0,81,1293.529736
1.0,80,1293.656222
1.0,76,1293.778389
1.0,75,1293.901056
1.0,75,1294.032023
1.0,77,1294.147812
1.0,76,1294.281652
1.0,77,1321.681292
1.0,77,1321.818033
1.0,78,1321.939548
1.0,78,1322.082392
1.0,81,1322.219302
1.0,81,1322.359309
1.0,80,1322.500553
1.0,78,1322.642067
1.0,77,1322.762379
1.0,77,1322.894859
1.0,79,1323.020848
1.0,79,1323.160966
1.0,77,1323.293106
1.0,76,1323.416197
1.0,81,1323.557099
1.0,77,1323.679742
1.0,78,1323.815949
1.0,76,1323.939459
1.0,76,1324.075083
1.0,80,1324.199181
1.0,77,1324.335593
1.0,77,1324.45958
1.0,85,1324.606936
1.0,77,1324.727844
1.0,78,1324.86652
1.0,78,1325.003521
1.0,74,1352.959247
1.0,78,1353.096187
1.0,74,1353.218457
1.0,77,1353.343144
1.0,76,1353.475473
1.0,75,1353.612976
1.0,77,1353.739264
1.0,74,1353.859818
1.0,75,1353.987094
1.0,76,1354.135145
1.0,77,1354.25917
1.0,77,1354.397138
1.0,79,1354.523779
1.0,81,1354.664171
1.0,78,1354.797795
1.0,77,1354.922371
1.0,75,1355.045531
1.0,79,1355.185963
1.0,75,1355.322041
1.0,77,1355.445735
1.0,78,1355.584774
1.0,76,1355.716583
1.0,76,1355.844019
1.0,77,1355.970243
1.0,80,1356.109363
1.0,77,1356.233801
1.0,76,1356.369763
1.0,75,1383.869077
1.0,74,1383.98668
1.0,77,1384.111705
1.0,78,1384.250251
1.0,76,1384.385147
1.0,75,1384.503698
1.0,79,1384.641792
1.0,78,1384.781203
1.0,78,1384.906352
1.0,77,1385.042789
1.0,76,1385.162107
1.0,77,1385.28663
1.0,76,1385.422068
1.0,83,1385.555086
1.0,75,1385.677545
1.0,74,1385.798798
1.0,76,1385.934197
1.0,78,1386.059303
1.0,74,1386.198323
1.0,77,1386.323416
1.0,75,1386.454527
1.0,75,1386.578031
1.0,76,1386.71029
1.0,76,1386.82616
1.0,76,1386.949778
1.0,76,1387.086071
1.0,74,1415.169337
1.0,77,1415.281796
1.0,75,1415.378443
1.0,75,1415.513425
1.0,74,1415.635747
1.0,75,1415.758399
1.0,75,1415.880663
1.0,80,1416.021495
1.0,74,1416.142875
1.0,77,1416.266732
1.0,76,1416.414135
1.0,76,1416.530805
1.0,75,1416.652957
1.0,75,1416.774977
1.0,75,1416.909162
1.0,75,1417.031103
1.0,76,1417.157415
1.0,77,1417.289485
1.0,74,1417.414805
1.0,77,1417.538536
1.0,84,1417.680195
1.0,74,1417.802526
1.0,78,1417.936215
1.0,79,1418.061505
1.0,78,1418.185894
1.0,78,1418.322467
1.0,76,1418.449079
1.0,74,1446.09034
1.0,74,1446.221801
1.0,75,1446.351383
1.0,76,1446.475467
1.0,79,1446.613267
1.0,76,1446.739378
1.0,76,1446.872592
1.0,78,1446.99751
1.0,76,1447.121445
1.0,77,1447.262374
1.0,75,1447.385321
1.0,76,1447.51936
1.0,76,1447.63902
1.0,73,1447.802757
1.0,75,1447.940098
1.0,77,1448.06304
1.0,75,1448.186017
1.0,75,1448.308894
1.0,76,1448.445292
1.0,76,1448.56961
1.0,74,1448.704173
1.0,75,1448.827973
1.0,75,1448.904304
1.0,81,1449.044548
1.0,77,1449.181525
1.0,75,1449.30454
1.0,78,1449.442358
1.0,75,1477.242792
1.0,75,1477.374159
1.0,77,1477.498546
1.0,74,1477.62036
1.0,81,1477.768726
1.0,78,1477.893958
1.0,75,1478.016822
1.0,75,1478.139608
1.0,75,1478.274569
1.0,75,1478.397369
1.0,74,1478.515223
1.0,74,1478.649532
1.0,75,1478.773206
1.0,81,1478.908799
1.0,74,1479.031265
1.0,75,1479.166179
1.0,75,1479.288737
1.0,75,1479.411328
1.0,73,1479.53268
1.0,74,1479.665297
1.0,76,1479.798427
1.0,75,1479.921149
1.0,79,1480.060133
1.0,75,1480.179151
1.0,77,1480.316314
1.0,76,1480.441962
1.0,74,1480.570872
1.0,74,1508.514397
1.0,75,1508.645146
1.0,74,1508.773678
1.0,74,1508.918234
1.0,74,1509.044806
1.0,76,1509.168404
1.0,76,1509.291877
1.0,73,1509.426662
1.0,73,1509.547515
1.0,73,1509.668582
1.0,74,1509.794855
1.0,73,1509.907962
1.0,73,1510.029392
1.0,73,1510.163044
1.0,74,1510.287277
1.0,74,1510.413524
1.0,78,1510.53425
1.0,75,1510.672802
1.0,75,1510.796396
1.0,75,1510.91956
1.0,75,1511.044334
1.0,74,1511.166701
1.0,75,1511.302222
1.0,76,1511.426303
1.0,73,1511.548089
1.0,78,1511.689625
1.0,76,1511.809645
1.0,75,1511.947814
1.0,74,1540.291698
1.0,74,1540.421415
1.0,74,1540.535517
1.0,74,1540.665874
1.0,74,1540.800032
1.0,73,1540.922748
1.0,74,1541.040896
1.0,72,1541.169244
1.0,75,1541.285601
1.0,74,1541.413483
1.0,74,1541.541672
1.0,75,1541.664785
1.0,74,1541.789224
1.0,75,1541.955367
1.0,75,1542.083003
1.0,74,1542.208829
1.0,74,1542.330599
1.0,73,1542.464882
1.0,74,1542.586416
1.0,75,1542.704743
1.0,73,1542.83812
1.0,76,1542.957365
1.0,76,1543.080568
1.0,76,1543.216167
1.0,74,1543.338022
1.0,75,1543.460369
1.0,73,1543.583441
1.0,77,1571.137072
1.0,75,1571.259483
1.0,74,1571.380805
1.0,73,1571.501189
1.0,73,1571.621457
1.0,76,1571.752645
1.0,75,1571.874499
1.0,76,1572.001389
1.0,75,1572.124256
1.0,74,1572.247922
1.0,73,1572.368468
1.0,72,1572.488558
1.0,74,1572.609756
1.0,75,1572.727782
1.0,75,1572.861928
1.0,73,1572.983004
1.0,73,1573.106204
1.0,74,1573.227203
1.0,74,1573.361016
1.0,75,1573.48362
1.0,73,1573.604917
1.0,72,1573.722757
1.0,74,1573.84438
1.0,78,1573.969284
1.0,77,1574.104676
1.0,75,1574.240869
1.0,72,1574.354193
1.0,74,1574.464668
1.0,74,1602.066538
1.0,74,1602.197366
1.0,74,1602.333089
1.0,74,1602.455943
1.0,73,1602.577737
1.0,75,1602.705645
1.0,73,1602.827414
1.0,73,1602.945487
1.0,75,1603.088814
1.0,73,1603.210774
1.0,74,1603.345866
1.0,72,1603.466823
1.0,74,1603.589251
1.0,75,1603.712022
1.0,73,1603.833321
1.0,72,1603.95602
1.0,73,1604.085476
1.0,74,1604.207514
1.0,76,1604.330798
1.0,74,1604.464807
1.0,73,1604.581746
1.0,74,1604.699646
1.0,72,1604.820433
1.0,74,1604.950539
1.0,75,1605.072643
1.0,75,1605.202574
1.0,73,1605.311649
1.0,73,1605.448792
1.0,73,1633.605333
1.0,72,1633.723158
1.0,72,1633.834883
1.0,72,1633.954701
1.0,75,1634.089717
1.0,73,1634.205546
1.0,72,1634.326599
1.0,73,1634.448192
1.0,76,1634.57146
1.0,73,1634.687713
1.0,74,1634.821688
1.0,73,1634.942739
1.0,72,1635.068729
1.0,71,1635.175634
1.0,75,1635.314903
1.0,73,1635.432289
1.0,77,1635.570971
1.0,72,1635.688879
1.0,74,1635.819505
1.0,73,1635.963854
1.0,74,1636.08198
1.0,73,1636.211294
1.0,72,1636.328218
1.0,73,1636.455518
1.0,73,1636.583421
1.0,74,1636.708302
1.0,76,1636.86051
1.0,74,1636.981647
1.0,73,1664.964208
1.0,73,1665.085282
1.0,74,1665.202636
1.0,72,1665.322472
1.0,72,1665.442413
1.0,73,1665.562979
1.0,73,1665.693464
1.0,74,1665.815646
1.0,72,1665.923782
1.0,72,1666.056052
1.0,72,1666.176487
1.0,76,1666.299891
1.0,73,1666.420731
1.0,72,1666.540588
1.0,72,1666.668351
1.0,72,1666.788126
1.0,73,1666.908717
1.0,73,1667.032873
1.0,75,1667.165357
1.0,72,1667.277022
1.0,71,1667.396348
1.0,73,1667.51306
1.0,72,1667.638882
1.0,75,1667.774857
1.0,72,1667.887385
1.0,73,1668.00837
1.0,72,1668.128917
1.0,76,1668.265461
1.0,72,1695.770641
1.0,72,1695.899518
1.0,72,1696.02031
1.0,73,1696.138113
1.0,74,1696.260787
1.0,72,1696.381911
1.0,73,1696.511817
1.0,71,1696.629718
1.0,72,1696.754704
1.0,73,1696.884023
1.0,72,1697.004728
1.0,72,1697.125887
1.0,72,1697.246389
1.0,71,1697.361803
1.0,74,1697.485887
1.0,73,1697.619713
1.0,72,1697.744096
1.0,74,1697.862426
1.0,72,1697.98214
1.0,74,1698.099362
1.0,71,1698.218329
1.0,72,1698.352496
1.0,74,1698.474223
1.0,72,1698.559266
1.0,73,1698.6338
1.0,72,1698.768876
1.0,70,1698.897238
1.0,74,1699.022485
1.0,73,1727.307466
1.0,72,1727.440276
1.0,73,1727.569944
1.0,73,1727.687618
1.0,72,1727.808419
1.0,72,1727.9332
1.0,72,1728.053531
1.0,73,1728.152565
1.0,72,1728.23797
1.0,72,1728.354732
1.0,74,1728.476837
1.0,71,1728.604391
1.0,71,1728.718811
1.0,70,1728.833263
1.0,72,1728.953617
1.0,75,1729.08864
1.0,72,1729.208991
1.0,72,1729.329541
1.0,71,1729.439819
1.0,72,1729.572211
1.0,72,1729.69303
1.0,74,1729.823414
1.0,71,1729.93948
1.0,72,1730.065662
1.0,72,1730.195451
1.0,73,1730.320974
1.0,73,1730.437898
1.0,71,1730.569119
1.0,73,1758.039391
1.0,71,1758.121855
1.0,73,1758.181285
1.0,72,1758.240168
1.0,71,1758.309984
1.0,73,1758.439268
1.0,71,1758.557992
1.0,71,1758.67229
1.0,72,1758.789096
1.0,71,1758.913072
1.0,72,1759.036816
1.0,70,1759.154565
1.0,72,1759.266141
1.0,71,1759.422126
1.0,71,1759.541502
1.0,72,1759.6614
1.0,71,1759.78456
1.0,71,1759.909796
1.0,72,1760.029796
1.0,71,1760.149461
1.0,71,1760.265373
1.0,72,1760.390199
1.0,71,1760.50118
1.0,72,1760.641473
1.0,71,1760.763701
1.0,71,1760.895058
1.0,71,1761.019751
1.0,72,1761.139067
1.0,72,1761.251676
1.0,71,1789.039729
1.0,71,1789.153412
1.0,71,1789.25613
1.0,71,1789.374913
1.0,72,1789.496648
1.0,71,1789.614887
1.0,71,1789.749364
1.0,72,1789.874978
1.0,72,1790.003461
1.0,71,1790.130158
1.0,71,1790.249904
1.0,71,1790.362429
1.0,71,1790.491171
1.0,71,1790.620647
1.0,70,1790.739215
1.0,74,1790.864713
1.0,70,1790.966643
1.0,72,1791.097268
1.0,72,1791.217211
1.0,71,1791.329632
1.0,71,1791.444846
1.0,72,1791.565459
1.0,73,1791.690143
1.0,71,1791.811002
1.0,71,1791.93423
1.0,70,1792.052521
1.0,71,1792.171568
1.0,74,1792.293344
1.0,71,1792.420658
1.0,71,1820.121101
1.0,70,1820.239031
1.0,70,1820.356768
1.0,71,1820.46716
1.0,71,1820.585801
1.0,72,1820.707003
1.0,71,1820.826028
1.0,74,1820.943414
1.0,71,1821.062388
1.0,70,1821.180319
1.0,71,1821.298997
1.0,71,1821.423212
1.0,70,1821.537546
1.0,70,1821.70079
1.0,71,1821.807735
1.0,70,1821.922213
1.0,71,1822.041426
1.0,71,1822.162183
1.0,72,1822.282321
1.0,71,1822.401791
1.0,71,1822.528879
1.0,71,1822.647665
1.0,71,1822.768547
1.0,71,1822.879919
1.0,71,1822.9628
1.0,71,1823.023519
1.0,72,1823.08343
1.0,72,1823.169556
1.0,71,1850.52436
1.0,70,1850.636484
1.0,72,1850.748406
1.0,71,1850.877496
1.0,71,1850.996604
1.0,71,1851.114359
1.0,71,1851.221385
1.0,71,1851.350723
1.0,70,1851.467711
1.0,70,1851.586301
1.0,70,1851.701887
1.0,70,1851.817623
1.0,70,1851.933265
1.0,71,1852.051178
1.0,70,1852.169732
1.0,70,1852.28492
1.0,71,1852.405258
1.0,70,1852.525995
1.0,71,1852.646955
1.0,70,1852.765914
1.0,71,1852.88524
1.0,70,1852.991254
1.0,70,1853.115284
1.0,70,1853.237419
1.0,70,1853.34382
1.0,71,1853.47876
1.0,72,1853.603821
1.0,69,1853.726257
1.0,71,1853.812528
1.0,70,1853.911457
1.0,71,1881.86757
1.0,71,1881.995006
1.0,69,1882.114493
1.0,71,1882.23635
1.0,70,1882.355502
1.0,72,1882.480557
1.0,70,1882.600764
1.0,70,1882.716449
1.0,70,1882.838087
1.0,71,1882.948852
1.0,70,1883.067651
1.0,70,1883.187526
1.0,70,1883.306117
1.0,71,1883.425592
1.0,70,1883.544352
1.0,70,1883.661134
1.0,71,1883.79172
1.0,71,1883.91645
1.0,71,1884.035764
1.0,71,1884.155096
1.0,70,1884.273454
1.0,70,1884.379258
1.0,70,1884.505957
1.0,70,1884.567281
1.0,70,1884.624523
1.0,71,1884.685086
1.0,72,1884.769009
1.0,71,1884.871569
1.0,71,1884.991636
1.0,71,1912.86402
1.0,70,1912.982243
1.0,69,1913.099291
1.0,71,1913.206201
1.0,70,1913.328753
1.0,70,1913.447137
1.0,70,1913.570515
1.0,70,1913.680105
1.0,70,1913.798015
1.0,71,1913.921581
1.0,70,1914.027675
1.0,70,1914.114653
1.0,71,1914.172498
1.0,74,1914.233155
1.0,70,1914.290367
1.0,70,1914.37146
1.0,72,1914.493065
1.0,70,1914.611778
1.0,70,1914.75874
1.0,70,1914.882684
1.0,70,1914.939452
1.0,72,1914.998076
1.0,71,1915.055614
1.0,71,1915.148472
1.0,70,1915.255974
1.0,72,1915.366143
1.0,70,1915.484503
1.0,70,1915.590459
1.0,70,1915.71715
1.0,71,1942.9945
1.0,70,1943.114432
1.0,70,1943.233373
1.0,70,1943.302902
1.0,69,1943.38513
1.0,70,1943.442495
1.0,70,1943.510876
1.0,69,1943.623686
1.0,70,1943.744305
1.0,75,1943.871455
1.0,71,1943.99325
1.0,73,1944.115376
1.0,70,1944.23431
1.0,70,1944.347852
1.0,69,1944.471982
1.0,70,1944.581019
1.0,72,1944.700849
1.0,69,1944.818681
1.0,71,1944.938251
1.0,70,1945.057025
1.0,71,1945.179394
1.0,70,1945.297587
1.0,70,1945.413896
1.0,70,1945.53235
1.0,69,1945.656049
1.0,71,1945.768586
1.0,71,1945.884019
1.0,72,1946.001923
1.0,70,1946.120456
1.0,70,1973.743055
1.0,69,1973.861106
1.0,70,1973.971486
1.0,69,1974.089292
1.0,70,1974.207911
1.0,69,1974.276554
1.0,71,1974.418776
1.0,69,1974.536175
1.0,69,1974.653617
1.0,71,1974.77307
1.0,69,1974.890742
1.0,70,1975.008487
1.0,70,1975.133774
1.0,69,1975.251178
1.0,70,1975.364416
1.0,70,1975.487734
1.0,70,1975.605778
1.0,70,1975.682771
1.0,70,1975.775325
1.0,70,1975.894518
1.0,69,1976.012453
1.0,70,1976.118654
1.0,70,1976.213642
1.0,70,1976.271091
1.0,70,1976.34457
1.0,70,1976.450968
1.0,70,1976.566536
1.0,70,1976.689662
1.0,70,1976.800673
1.0,70,2002.749676
1.0,69,2002.867907
1.0,70,2002.97571
1.0,70,2003.06215
1.0,69,2003.120491
1.0,69,2003.179774
1.0,70,2003.259115
1.0,70,2003.382759
1.0,69,2003.495851
1.0,69,2003.608457
1.0,69,2003.721278
1.0,69,2003.836947
1.0,71,2003.94333
1.0,69,2004.062419
1.0,69,2004.179299
1.0,70,2004.297246
1.0,69,2004.414239
1.0,69,2004.528553
1.0,72,2004.647762
1.0,69,2004.7646
1.0,69,2004.874145
1.0,69,2004.932271
1.0,69,2004.990045
1.0,68,2005.047179
1.0,70,2005.105864
1.0,70,2005.215121
1.0,70,2005.328525
1.0,69,2005.433099
1.0,70,2005.546644
1.0,69,2005.663771
1.0,71,2030.096646
1.0,69,2030.201422
1.0,69,2030.331192
1.0,68,2030.437789
1.0,69,2030.496381
1.0,69,2030.555836
1.0,70,2030.613532
1.0,69,2030.669132
1.0,69,2030.725023
1.0,70,2030.781759
1.0,70,2030.888731
1.0,71,2030.996771
1.0,70,2031.05741
1.0,70,2031.114086
1.0,70,2031.170599
1.0,69,2031.234318
1.0,69,2031.298689
1.0,70,2031.363857
1.0,70,2031.428957
1.0,69,2031.525742
1.0,70,2031.638234
1.0,70,2031.755503
1.0,68,2031.872898
1.0,71,2031.987424
1.0,69,2032.06432
