# {"t_start": 1594067857.665787, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,116,1314.383621
1.0,117,1314.576832
1.0,114,1314.766196
1.0,119,1314.958994
1.0,126,1315.172659
1.0,134,1315.412417
1.0,90,1315.557233
1.0,172,1315.841135
1.0,117,1316.032095
1.0,112,1316.22294
1.0,121,1316.427703
1.0,119,1343.60478
1.0,86,1343.743415
1.0,118,1343.935865
1.0,119,1344.129647
1.0,116,1344.321335
1.0,141,1344.561459
1.0,110,1344.740738
1.0,119,1344.934698
1.0,123,1345.136379
1.0,120,1345.344064
1.0,98,1345.496815
1.0,94,1345.657995
1.0,118,1345.857383
1.0,121,1346.065435
1.0,101,1346.23343
1.0,119,1346.424705
1.0,156,1346.6905
1.0,132,1373.171928
1.0,130,1373.387791
1.0,113,1373.579411
1.0,117,1373.761517
1.0,103,1373.928809
1.0,84,1374.070472
1.0,81,1374.207541
1.0,114,1374.399103
1.0,119,1374.603898
1.0,128,1374.733003
1.0,115,1374.827967
1.0,117,1374.957404
1.0,123,1375.167499
1.0,84,1375.296268
1.0,115,1375.485636
1.0,104,1375.666969
1.0,127,1375.874714
1.0,116,1376.122632
1.0,119,1376.325994
1.0,120,1403.239228
1.0,136,1403.470546
1.0,84,1403.597265
1.0,120,1403.80303
1.0,119,1403.995451
1.0,117,1404.199081
1.0,116,1404.3892
1.0,86,1404.532675
1.0,97,1404.693408
1.0,119,1404.891002
1.0,128,1405.09311
1.0,128,1405.306099
1.0,130,1405.530299
1.0,92,1405.686008
1.0,122,1405.879189
1.0,100,1406.042529
1.0,85,1406.187767
1.0,116,1406.371083
1.0,87,1433.005894
1.0,116,1433.199618
1.0,116,1433.392703
1.0,124,1433.60487
1.0,87,1433.754257
1.0,130,1433.97125
1.0,119,1434.166287
1.0,89,1434.312514
1.0,123,1434.523653
1.0,115,1434.715702
1.0,114,1434.90747
1.0,117,1435.097502
1.0,116,1435.298545
1.0,113,1435.489307
1.0,118,1435.684188
1.0,85,1435.818689
1.0,113,1436.009249
1.0,120,1436.213554
1.0,114,1463.556059
1.0,119,1463.753313
1.0,117,1463.959983
1.0,115,1464.147699
1.0,114,1464.339101
1.0,109,1464.514031
1.0,101,1464.681737
1.0,114,1464.883931
1.0,140,1465.111705
1.0,118,1465.306264
1.0,118,1465.499879
1.0,116,1465.703855
1.0,115,1465.892085
1.0,116,1466.084043
1.0,121,1466.277138
1.0,116,1466.477393
1.0,189,1466.781158
1.0,123,1493.470458
1.0,113,1493.649584
1.0,112,1493.846517
1.0,116,1494.039096
1.0,117,1494.232195
1.0,97,1494.38413
1.0,139,1494.615618
1.0,76,1494.738727
1.0,86,1494.882205
1.0,116,1495.103249
1.0,118,1495.310855
1.0,116,1495.50681
1.0,113,1495.704252
1.0,96,1495.857635
1.0,138,1496.091033
1.0,117,1496.298669
1.0,112,1496.483867
1.0,115,1496.678035
1.0,112,1523.45873
1.0,132,1523.692158
1.0,112,1523.880603
1.0,84,1524.009832
1.0,85,1524.164804
1.0,112,1524.352613
1.0,111,1524.528922
1.0,115,1524.742759
1.0,114,1524.926091
1.0,87,1525.078228
1.0,115,1525.268103
1.0,81,1525.407065
1.0,86,1525.538341
1.0,81,1525.67765
1.0,116,1525.870794
1.0,110,1526.054115
1.0,113,1526.251707
1.0,129,1526.445307
1.0,80,1526.582803
1.0,84,1526.723771
1.0,79,1526.848471
1.0,126,1554.198054
1.0,86,1554.340792
1.0,114,1554.53123
1.0,114,1554.713615
1.0,119,1554.919962
1.0,135,1555.14026
1.0,88,1555.28481
1.0,126,1555.498067
1.0,80,1555.624327
1.0,84,1555.766866
1.0,157,1556.036361
1.0,83,1556.173608
1.0,113,1556.368669
1.0,91,1556.51606
1.0,79,1556.65447
1.0,81,1556.79831
1.0,117,1556.992136
1.0,112,1557.18315
1.0,85,1557.324343
1.0,82,1583.996287
1.0,81,1584.125846
1.0,113,1584.348035
1.0,79,1584.480912
1.0,109,1584.61867
1.0,134,1584.727632
1.0,118,1584.835497
1.0,80,1584.961143
1.0,83,1585.101939
1.0,115,1585.285409
1.0,139,1585.520023
1.0,137,1585.74879
1.0,84,1585.88479
1.0,81,1586.020818
1.0,83,1586.161569
1.0,83,1586.29009
1.0,79,1586.435938
1.0,94,1586.595422
1.0,79,1586.730906
1.0,113,1586.923469
1.0,76,1587.040361
1.0,133,1614.084448
1.0,119,1614.292658
1.0,117,1614.48691
1.0,82,1614.622985
1.0,111,1614.812216
1.0,114,1615.007211
1.0,82,1615.135219
1.0,82,1615.275593
1.0,122,1615.47764
1.0,86,1615.620717
1.0,78,1615.749749
1.0,90,1615.892598
1.0,112,1616.089323
1.0,81,1616.230274
1.0,80,1616.369767
1.0,80,1616.509237
1.0,114,1616.693841
1.0,87,1616.834337
1.0,108,1617.022472
1.0,79,1617.148517
1.0,79,1617.287298
1.0,79,1617.426088
1.0,82,1644.044703
1.0,82,1644.185512
1.0,85,1644.328396
1.0,81,1644.457087
1.0,88,1644.606752
1.0,78,1644.735716
1.0,79,1644.865962
1.0,83,1645.007264
1.0,118,1645.204293
1.0,98,1645.369646
1.0,81,1645.516769
1.0,84,1645.64645
1.0,79,1645.783888
1.0,79,1645.909034
1.0,80,1646.038899
1.0,111,1646.224964
1.0,111,1646.412974
1.0,83,1646.545255
1.0,111,1646.72961
1.0,79,1646.867244
1.0,80,1646.997094
1.0,81,1647.123665
1.0,79,1647.260812
1.0,116,1674.773375
1.0,114,1674.957076
1.0,78,1675.093795
1.0,80,1675.219764
1.0,78,1675.359844
1.0,116,1675.550305
