# {"t_start": 1594082247.5618224, "env_id": "HalfCheetahSparse-v3"} 
r,l,t
211.0,500,5.155487
0.0,500,6.369048
0.0,500,7.515019
0.0,500,8.684002
0.0,500,13.070044
0.0,500,14.25833
0.0,500,15.562912
0.0,500,16.877255
0.0,500,21.246212
0.0,500,22.434462
309.0,500,23.699759
0.0,500,24.91078
60.0,500,29.229264
0.0,500,30.354283
0.0,500,31.438296
0.0,500,32.610652
0.0,500,36.834671
0.0,500,37.918396
0.0,500,39.026826
0.0,500,40.177862
0.0,500,44.55209
0.0,500,45.710962
126.0,500,46.937749
0.0,500,48.11157
0.0,500,52.105947
0.0,500,53.256887
0.0,500,54.335687
0.0,500,55.499411
0.0,500,59.626862
0.0,500,60.737972
82.0,500,61.908747
89.0,500,62.955049
0.0,500,67.410931
0.0,500,68.555681
0.0,500,69.663861
0.0,500,70.798993
0.0,500,75.259433
0.0,500,76.312387
104.0,500,77.352759
0.0,500,78.442029
91.0,500,82.508875
0.0,500,83.609283
0.0,500,84.666038
0.0,500,85.893143
0.0,500,87.117677
38.0,500,91.384893
0.0,500,92.512506
0.0,500,93.724011
184.0,500,94.918553
0.0,500,99.176389
0.0,500,100.24924
0.0,500,101.39304
0.0,500,102.498431
0.0,500,106.869758
0.0,500,108.034398
106.0,500,109.144203
3.0,500,110.277239
0.0,500,114.389157
324.0,500,115.543962
322.0,500,116.616851
0.0,500,117.706761
76.0,500,121.895516
0.0,500,123.137225
0.0,500,124.46148
70.0,500,125.625191
108.0,500,129.752846
0.0,500,130.928747
67.0,500,132.097183
0.0,500,133.149978
0.0,500,137.597669
0.0,500,138.798185
0.0,500,139.918149
0.0,500,141.032922
117.0,500,145.492524
0.0,500,146.65716
91.0,500,147.844876
0.0,500,148.876917
169.0,500,153.237141
124.0,500,154.426307
0.0,500,155.661882
0.0,500,156.890872
0.0,500,161.192306
0.0,500,162.323333
286.0,500,163.496357
0.0,500,164.646443
61.0,500,165.745035
53.0,500,170.237338
0.0,500,171.609442
0.0,500,172.729891
28.0,500,173.847732
0.0,500,178.103847
0.0,500,179.124081
