# {"t_start": 1593267275.508339, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
91.166381,10,3.332635
101.082958,11,3.343114
90.840725,10,3.353227
73.07735,8,3.360842
73.182746,8,3.370971
63.239367,7,3.377787
45.235621,5,3.383101
44.806693,5,3.388177
44.954959,5,3.393633
53.859778,6,3.402015
45.295824,5,3.410008
81.929445,9,3.419598
82.64247,9,3.428085
45.126473,5,3.435123
36.008184,4,3.439587
44.833314,5,3.444509
110.189853,12,3.45632
73.365402,8,3.46391
36.069873,4,3.47045
63.446786,7,3.478205
53.780932,6,3.484194
26.76908,3,3.489546
63.782217,7,3.496576
54.505226,6,3.503751
54.230473,6,3.510044
54.364017,6,3.51582
54.586127,6,3.522322
36.197887,4,3.52657
73.345018,8,3.534418
54.475785,6,3.541598
73.223051,8,3.549545
35.949893,4,3.553838
100.753057,11,3.565074
91.52403,10,3.575726
63.746725,7,3.582577
35.708931,4,3.586644
35.917281,4,3.590854
63.753493,7,3.597981
35.88226,4,3.601999
54.478445,6,3.609013
54.751744,6,3.615114
44.793529,5,3.62008
73.250789,8,3.628568
63.363287,7,3.635411
54.674087,6,3.642212
82.306517,9,3.650972
35.824856,4,3.654996
35.800516,4,3.659544
91.440592,10,3.671164
36.018608,4,3.675706
82.130817,9,3.684804
72.614142,8,3.692729
35.40123,4,3.697435
53.999866,6,3.70361
26.959179,3,3.706807
54.266327,6,3.712898
81.760511,9,3.721782
110.145479,12,3.734405
54.176629,6,4.92104
45.290575,5,4.926226
73.006267,8,4.936923
44.905637,5,4.942075
45.4304,5,4.947214
72.603281,8,4.95505
54.26358,6,4.961069
45.008561,5,4.966093
92.021267,10,4.976035
63.602719,7,4.983367
63.136486,7,4.990549
54.669067,6,4.996909
101.228845,11,5.007747
73.512165,8,5.015619
82.674491,9,5.02445
45.028984,5,5.029529
63.834352,7,5.036418
73.140806,8,5.044443
44.937558,5,5.049527
54.454229,6,5.055695
45.213312,5,5.06088
54.110835,6,5.067119
63.359623,7,5.074157
35.829122,4,5.078386
73.389136,8,5.086228
73.326094,8,5.094239
81.97388,9,5.103078
64.256709,7,5.110082
73.389213,8,5.117931
63.963486,7,5.125333
44.768135,5,5.130549
72.805364,8,5.138694
91.078349,10,5.148472
35.220018,4,5.152617
82.373262,9,5.161477
73.213239,8,5.16958
45.031269,5,5.174629
110.268815,12,5.186267
63.672303,7,5.193194
54.553811,6,5.199462
72.454328,8,5.20731
82.39213,9,5.216182
53.999658,6,5.222176
100.839115,11,5.233605
63.817589,7,5.240592
82.572596,9,5.249457
54.215973,6,5.255434
72.672177,8,5.263312
54.474022,6,5.269431
45.198363,5,5.274565
90.971188,10,5.284284
63.387468,7,5.291195
35.791594,4,5.295306
26.965595,3,5.29852
45.326725,5,5.304118
44.686118,5,5.309209
82.331299,9,5.318028
54.421674,6,5.324005
35.727542,4,5.328121
45.194207,5,5.333291
35.751516,4,5.337518
81.562116,9,5.346244
35.586799,4,5.350409
91.389073,10,5.360135
45.327516,5,5.365166
54.649303,6,5.371688
54.56745,6,5.378073
63.727268,7,5.385036
72.642388,8,5.39291
63.203736,7,5.39981
44.916438,5,5.405111
63.507563,7,5.412042
35.885302,4,5.416152
63.497141,7,5.423126
82.034875,9,5.43186
101.143341,11,5.442921
63.687799,7,5.449837
44.850196,5,5.454991
54.629568,6,5.461066
81.852783,9,5.470028
35.810893,4,5.474373
45.516605,5,5.479963
45.314041,5,5.485141
63.549664,7,5.492279
54.272386,6,5.49849
36.28567,4,5.502637
109.737229,12,5.515377
45.063912,5,5.520775
54.520335,6,5.52728
45.298618,5,5.53263
35.452113,4,5.536959
45.047116,5,5.54254
35.875319,4,5.546975
54.111375,6,5.553307
100.632026,11,5.564002
63.480076,7,5.570891
81.865574,9,5.580108
54.188674,6,5.586107
54.212751,6,5.592142
73.39112,8,5.600977
54.525189,6,5.606992
101.103092,11,5.617708
63.799791,7,5.624621
63.514425,7,5.6318
82.553889,9,5.640565
64.061554,7,5.647804
54.663483,6,5.653799
100.694975,11,5.664568
73.022937,8,5.67243
63.605778,7,5.679397
45.076182,5,5.684687
82.471766,9,5.693432
54.000486,6,5.699673
35.778601,4,5.703826
44.853796,5,5.708862
44.733031,5,5.714226
82.482819,9,5.723054
45.194208,5,5.728396
63.784639,7,5.735685
118.902599,13,5.748244
45.501459,5,5.753358
72.89988,8,5.761156
63.294482,7,5.768234
54.44674,6,5.774212
63.807876,7,5.781375
63.335447,7,5.788403
54.358848,6,5.794386
54.562643,6,5.800495
54.593424,6,5.806557
73.216281,8,5.814364
82.273548,9,5.823242
72.522836,8,5.831041
35.532036,4,5.835378
54.144496,6,5.8414
81.458994,9,5.850988
63.58073,7,5.858519
54.010895,6,5.864436
63.291916,7,5.871439
53.925977,6,5.877378
100.914313,11,5.88788
35.39644,4,5.891932
35.644134,4,5.89595
100.331293,11,5.906531
35.811489,4,5.910816
54.410509,6,5.916629
64.205665,7,5.923433
54.24629,6,5.929264
72.688922,8,5.937016
35.28342,4,5.941195
91.365022,10,5.950674
54.192167,6,5.956587
45.013536,5,5.961512
35.771504,4,5.965508
73.029107,8,5.973514
63.893175,7,5.980749
36.043393,4,5.984947
72.66308,8,5.992878
54.000566,6,5.998785
73.434025,8,6.006601
110.471299,12,6.018007
35.901208,4,6.022096
54.483075,6,6.028044
73.189304,8,6.03569
45.068774,5,6.04096
63.991886,7,6.047921
35.895239,4,6.051945
45.025239,5,6.056921
82.153648,9,6.065702
73.110835,8,6.073477
54.149297,6,6.079647
54.228368,6,6.085559
35.617543,4,6.089588
45.375048,5,6.09481
72.903697,8,6.10259
45.118464,5,6.107742
73.32456,8,6.115553
63.447748,7,6.122291
54.441373,6,6.12834
45.069557,5,6.13338
26.846923,3,6.136512
72.58514,8,6.14419
110.37483,12,6.15573
35.915188,4,6.159765
82.327659,9,6.169026
129.303855,14,6.182718
36.253929,4,6.186914
63.670912,7,6.193725
82.814591,9,6.20273
54.640022,6,6.208663
72.944087,8,6.216508
63.791913,7,6.223326
73.391971,8,6.231822
63.952016,7,6.23881
73.178688,8,6.246856
44.725091,5,6.251972
45.106055,5,6.25693
54.429068,6,6.262808
44.831307,5,6.268202
73.532595,8,6.27594
45.123226,5,6.280895
54.34781,6,6.287077
73.080672,8,6.294767
82.165821,9,6.303667
26.893256,3,6.306818
54.489333,6,6.312929
63.791712,7,6.319934
54.478838,6,6.325822
63.489185,7,6.332835
35.852888,4,6.337058
54.371508,6,6.342966
72.875966,8,6.350789
54.621831,6,6.356736
64.030721,7,6.36349
63.6529,7,6.370431
64.112965,7,6.377264
63.695103,7,6.384076
64.097827,7,6.390882
54.234757,6,6.396955
72.479237,8,6.404811
54.431563,6,6.410705
72.759968,8,6.41839
63.112952,7,6.42537
54.587842,6,6.431217
63.092707,7,6.438179
73.365948,8,6.445937
73.41584,8,6.453634
54.785484,6,6.459764
45.020222,5,6.464689
35.590721,4,6.468704
72.744617,8,6.476958
100.461492,11,6.487685
91.149642,10,6.497591
82.256185,9,6.506377
45.548324,5,6.511448
54.375178,6,6.517319
54.296568,6,6.52325
54.474327,6,6.529364
63.204471,7,6.536139
45.208116,5,6.541505
63.791736,7,6.548408
54.444132,6,6.554259
45.467445,5,6.559304
63.555564,7,6.566071
63.54686,7,6.572856
91.905153,10,6.58267
53.950711,6,6.588538
54.401571,6,6.595416
54.095812,6,6.60146
63.945375,7,6.608531
45.507575,5,6.613577
44.847398,5,6.61852
26.784784,3,6.621635
45.21176,5,6.626734
100.0626,11,6.63726
63.219152,7,6.644042
63.331322,7,6.650946
44.977921,5,6.655873
44.686182,5,6.661236
72.625281,8,6.669318
44.942152,5,6.674281
45.514658,5,6.679274
91.36467,10,6.688764
54.002221,6,6.694689
54.15255,6,6.70063
45.119756,5,6.705519
53.959803,6,6.71128
54.247878,6,6.717198
35.947187,4,6.721189
54.316407,6,6.727577
54.221016,6,6.733904
63.895218,7,6.740692
45.244517,5,6.745667
35.393009,4,6.749762
73.221532,8,6.757364
63.623203,7,6.764275
44.70104,5,6.769288
73.201579,8,6.776906
63.923557,7,6.783795
45.07823,5,6.788826
45.102037,5,6.794077
119.294865,13,6.80671
45.445034,5,6.811742
100.929257,11,6.822378
45.189616,5,6.827379
63.34639,7,6.834443
44.621101,5,6.839547
26.84489,3,6.84271
54.021745,6,6.848655
45.396574,5,6.853914
45.276374,5,6.859189
73.174877,8,6.86709
54.734557,6,6.873215
64.068916,7,6.880123
54.066571,6,6.88617
110.404512,12,6.897621
73.019393,8,6.905648
73.290598,8,6.913455
54.509411,6,6.919466
73.47043,8,6.927508
53.850941,6,6.933435
35.794078,4,6.937765
82.164122,9,6.94661
82.744255,9,6.955406
63.727624,7,6.962256
82.711929,9,6.971112
72.830327,8,8.107925
54.688329,6,8.114325
44.679944,5,8.119413
54.416611,6,8.127881
82.496999,9,8.137219
35.776278,4,8.141497
81.820717,9,8.150237
82.662227,9,8.159192
54.673466,6,8.16521
45.154725,5,8.170189
82.385567,9,8.179008
82.904902,9,8.18788
54.165242,6,8.193923
64.131664,7,8.200888
54.740945,6,8.206842
166.088942,18,8.22432
72.789628,8,8.23232
82.313975,9,8.240964
73.075064,8,8.24882
72.854636,8,8.256542
45.183641,5,8.261567
44.925171,5,8.266898
82.536215,9,8.275556
82.271627,9,8.284293
81.607171,9,8.292907
54.547894,6,8.299102
53.951883,6,8.305045
63.369727,7,8.312044
73.191992,8,8.320412
54.854866,6,8.326372
64.130653,7,8.33385
63.986081,7,8.340736
63.418841,7,8.347651
54.565542,6,8.353635
82.592834,9,8.362276
147.5425,16,8.377497
54.277952,6,8.383501
63.404686,7,8.390364
26.822455,3,8.393494
72.560001,8,8.40142
44.955346,5,8.406516
63.195436,7,8.413316
54.671295,6,8.419249
44.931005,5,8.424268
63.746147,7,8.431025
63.874206,7,8.438436
73.094071,8,8.446225
53.989122,6,8.452184
35.581743,4,8.456281
36.216903,4,8.46033
73.068462,8,8.468273
63.563447,7,8.475539
82.362794,9,8.484325
63.780289,7,8.491251
64.098869,7,8.498055
44.755464,5,8.503309
54.324628,6,8.509513
73.208814,8,8.517257
92.196382,10,8.526922
45.137089,5,8.531897
110.644822,12,8.543541
63.733478,7,8.550359
45.110105,5,8.555361
63.512866,7,8.562579
82.037919,9,8.571705
54.37533,6,8.578106
54.646499,6,8.58408
63.977493,7,8.591016
45.08108,5,8.596487
44.941935,5,8.601486
119.107276,13,8.614457
72.929072,8,8.622252
91.640179,10,8.631922
54.529768,6,8.637843
54.370392,6,8.643937
63.624327,7,8.650837
82.611108,9,8.659466
72.457934,8,8.667434
64.134525,7,8.67422
100.823284,11,8.684939
45.23837,5,8.689925
100.925748,11,8.70055
54.511958,6,8.706477
44.837248,5,8.711591
91.637302,10,8.721651
99.870117,11,8.732404
45.196437,5,8.737483
63.26004,7,8.744293
45.333672,5,8.749419
72.809131,8,8.757153
64.058268,7,8.764104
72.900736,8,8.771934
44.725044,5,8.776912
44.817095,5,8.781931
54.072609,6,8.787944
73.125436,8,8.795655
82.463984,9,8.80452
91.967898,10,8.81444
53.987981,6,8.820741
63.564921,7,8.827629
82.540743,9,8.836977
91.36663,10,8.846555
110.646924,12,8.858139
35.999596,4,8.862203
45.063804,5,8.867327
82.352905,9,8.876159
82.887267,9,8.884873
73.217271,8,8.892634
73.098211,8,8.900433
73.228951,8,8.908406
73.436236,8,8.916151
72.374305,8,8.92399
45.010766,5,8.928962
82.001737,9,8.93822
63.415109,7,8.945154
129.051783,14,8.958437
82.155442,9,8.967045
72.822583,8,8.975062
63.493643,7,8.981914
128.032339,14,8.995214
54.34754,6,9.001128
44.781421,5,9.006261
82.638472,9,9.01497
73.147747,8,9.022753
82.232934,9,9.031414
100.230807,11,9.04208
54.040792,6,9.048429
119.64684,13,9.060863
72.883224,8,9.069336
63.888878,7,9.07648
63.998574,7,9.083391
45.165599,5,9.088377
54.018055,6,9.094454
110.340363,12,9.105836
64.124705,7,9.112897
72.709942,8,9.120675
63.962752,7,9.127599
72.95507,8,9.135373
45.594603,5,9.140373
44.712864,5,9.145651
45.253037,5,9.150668
72.579643,8,9.15881
73.364127,8,9.166715
90.957498,10,9.176302
44.803072,5,9.181618
72.813241,8,9.189723
63.994058,7,9.19671
63.171703,7,9.20371
44.784163,5,9.208693
82.383401,9,9.217629
63.925978,7,9.224468
54.749866,6,9.230536
82.592532,9,9.239435
64.200284,7,9.246321
100.9549,11,9.256854
44.986816,5,9.261809
45.096118,5,9.267128
82.05735,9,9.275819
82.438889,9,9.284606
54.187454,6,9.29056
54.240458,6,9.296455
54.242977,6,9.302557
82.341488,9,9.311831
63.663724,7,9.319273
63.85444,7,9.326188
100.911055,11,9.337014
35.845371,4,9.341144
35.47788,4,9.345217
91.538277,10,9.354917
54.421708,6,9.360844
54.434075,6,9.366779
63.789726,7,9.373902
45.487683,5,9.378896
73.083756,8,9.386719
92.136361,10,9.396303
73.166255,8,9.404276
45.218685,5,9.40931
82.272587,9,9.418352
72.630777,8,9.426326
110.367482,12,9.437858
45.255239,5,9.442941
63.891473,7,9.449797
91.940037,10,9.459472
54.465376,6,9.465356
45.069277,5,9.470446
54.213043,6,9.476492
54.179886,6,9.482465
73.142182,8,9.490299
82.863955,9,9.498992
82.195855,9,9.507858
91.272715,10,9.517487
128.018727,14,9.531181
54.292505,6,9.537078
147.461101,16,9.552485
36.108276,4,9.556591
91.663927,10,9.566784
63.761438,7,9.573761
62.95259,7,9.580833
63.814113,7,9.587637
45.521574,5,9.592728
82.245244,9,9.601846
64.166821,7,9.60868
72.543252,8,9.616731
54.432057,6,9.622619
72.757916,8,9.630444
45.138028,5,9.635818
73.118114,8,9.643736
91.949423,10,9.653371
54.313394,6,9.65925
63.406217,7,9.666397
35.615481,4,9.670596
72.840098,8,9.678417
72.723443,8,9.686144
44.868024,5,9.691057
63.149286,7,9.697969
100.939697,11,9.708401
82.822579,9,9.716984
44.68472,5,9.721902
35.612091,4,9.725909
82.208527,9,9.734589
109.761378,12,9.746287
82.139307,9,9.754983
63.413768,7,9.761871
35.726103,4,9.766182
72.663796,8,9.774048
82.014692,9,9.782719
64.226911,7,9.78962
45.287951,5,9.794672
73.018381,8,9.802814
44.806333,5,9.808036
54.679015,6,9.814443
72.84721,8,9.822825
63.696851,7,9.829787
54.196648,6,9.836069
54.227101,6,9.842169
63.234743,7,9.849208
45.362093,5,9.85494
63.65716,7,9.861921
63.483947,7,9.869035
45.022068,5,9.874268
82.458687,9,9.88308
184.101137,20,9.903408
54.524715,6,9.909889
91.622178,10,9.920319
91.674194,10,9.930712
110.381261,12,9.943422
63.544192,7,9.950839
82.202482,9,9.959779
63.346145,7,9.967114
63.28369,7,9.974362
63.728964,7,9.981414
137.156329,15,9.996014
72.771582,8,10.003901
110.081366,12,10.015891
45.279372,5,10.021048
63.793114,7,10.028266
82.385347,9,10.037094
82.584615,9,10.046226
54.332965,6,10.052274
63.861062,7,10.059323
137.466205,15,10.075478
35.897188,4,10.08129
54.248915,6,10.087625
72.682536,8,10.096129
54.433818,6,10.102116
72.994053,8,10.109911
