# {"t_start": 1594723906.8602939, "env_id": "HalfCheetahSparse-v3"} 
r,l,t
0.0,500,1.970417
0.0,500,2.414798
0.0,500,2.859171
0.0,500,3.301965
0.0,500,10.18404
0.0,500,10.629547
0.0,500,11.076162
31.0,500,11.523024
0.0,500,42.677192
0.0,500,43.167142
355.0,500,43.787801
0.0,500,44.246831
0.0,500,80.378372
94.0,500,80.843558
0.0,500,81.313189
0.0,500,81.83145
0.0,500,118.329455
0.0,500,118.843538
0.0,500,119.51126
0.0,500,120.019664
0.0,500,158.539146
0.0,500,159.189136
0.0,500,159.809708
0.0,500,160.31898
0.0,500,198.327907
0.0,500,198.82625
0.0,500,199.280789
0.0,500,199.734473
0.0,500,235.637715
144.0,500,236.102324
53.0,500,236.595658
0.0,500,237.107217
0.0,500,275.250373
0.0,500,275.816519
0.0,500,276.283535
0.0,500,276.851946
0.0,500,314.781812
0.0,500,315.363778
0.0,500,315.862727
0.0,500,316.391403
0.0,500,353.188887
0.0,500,353.644899
0.0,500,354.102959
243.0,500,354.55913
194.0,500,355.192702
0.0,500,392.181765
0.0,500,392.638683
0.0,500,393.252016
218.0,500,393.71028
0.0,500,428.647682
0.0,500,429.101724
234.0,500,429.649982
0.0,500,430.111487
0.0,500,467.866036
122.0,500,468.330572
0.0,500,468.844004
0.0,500,469.429974
0.0,500,504.634545
63.0,500,505.094104
0.0,500,505.552922
0.0,500,506.045589
0.0,500,541.568174
0.0,500,542.062567
3.0,500,542.525551
0.0,500,542.981833
0.0,500,580.570574
87.0,500,581.033402
0.0,500,581.501503
0.0,500,582.062415
0.0,500,619.256827
0.0,500,619.760399
0.0,500,620.28511
0.0,500,620.740868
0.0,500,656.543738
0.0,500,657.102959
0.0,500,657.562981
0.0,500,658.080414
152.0,500,694.165498
0.0,500,694.821095
35.0,500,695.280723
256.0,500,695.737457
0.0,500,731.616324
0.0,500,732.149149
0.0,500,732.615562
278.0,500,733.073951
0.0,500,733.536135
0.0,500,770.776912
0.0,500,771.342532
49.0,500,771.799682
0.0,500,772.256692
0.0,500,808.942306
0.0,500,809.488906
0.0,500,809.966398
0.0,500,810.535671
129.0,500,848.169856
83.0,500,848.630441
164.0,500,849.090982
0.0,500,849.550747
0.0,500,885.711421
0.0,500,886.173584
0.0,500,886.719794
320.0,500,887.296558
0.0,500,926.165575
0.0,500,926.903239
0.0,500,927.372197
97.0,500,927.828079
158.0,500,965.502913
0.0,500,965.96152
0.0,500,966.420344
0.0,500,966.880299
313.0,500,1004.648507
49.0,500,1005.149354
0.0,500,1005.615471
0.0,500,1006.074847
256.0,500,1042.869511
0.0,500,1043.38618
0.0,500,1043.848573
0.0,500,1044.309324
0.0,500,1082.119322
0.0,500,1082.847036
0.0,500,1083.422652
0.0,500,1084.025113
113.0,500,1120.661388
162.0,500,1121.165207
0.0,500,1121.676516
71.0,500,1122.134406
135.0,500,1157.670288
118.0,500,1158.157735
102.0,500,1158.628852
84.0,500,1159.21552
0.0,500,1159.676841
0.0,500,1196.07999
0.0,500,1196.540581
117.0,500,1197.112027
0.0,500,1197.667669
201.0,500,1235.789796
42.0,500,1236.252079
154.0,500,1236.717537
100.0,500,1237.333946
122.0,500,1273.20817
282.0,500,1273.666572
88.0,500,1274.126372
0.0,500,1274.63725
49.0,500,1310.576144
0.0,500,1311.049151
0.0,500,1311.515575
122.0,500,1312.080066
62.0,500,1348.252266
192.0,500,1348.715862
237.0,500,1349.349249
184.0,500,1349.829357
121.0,500,1385.72336
151.0,500,1386.189535
287.0,500,1386.657989
0.0,500,1387.126241
242.0,500,1422.787679
131.0,500,1423.245425
0.0,500,1423.702231
252.0,500,1424.16045
246.0,500,1461.216105
0.0,500,1461.672795
41.0,500,1462.128743
12.0,500,1462.622762
237.0,500,1499.404107
44.0,500,1499.935464
136.0,500,1500.402693
92.0,500,1500.863468
349.0,500,1536.903361
156.0,500,1537.361856
0.0,500,1537.820454
0.0,500,1538.3848
0.0,500,1538.862607
151.0,500,1575.687248
184.0,500,1576.161171
0.0,500,1576.631276
56.0,500,1577.104615
0.0,500,1612.091615
221.0,500,1612.550364
155.0,500,1613.156777
0.0,500,1613.625598
150.0,500,1650.132077
0.0,500,1650.612999
119.0,500,1651.344409
82.0,500,1651.942195
0.0,500,1688.888825
0.0,500,1689.443689
175.0,500,1689.930171
0.0,500,1690.419305
0.0,500,1728.255114
108.0,500,1728.713437
68.0,500,1729.270564
152.0,500,1729.729519
198.0,500,1766.489418
166.0,500,1766.9488
187.0,500,1767.48006
73.0,500,1767.956875
11.0,500,1805.227668
162.0,500,1805.823287
47.0,500,1806.332942
121.0,500,1806.88535
225.0,500,1844.034455
140.0,500,1844.634461
0.0,500,1845.091876
101.0,500,1845.651219
15.0,500,1882.808785
277.0,500,1883.38421
221.0,500,1883.904194
145.0,500,1884.363729
12.0,500,1921.384143
177.0,500,1922.019657
8.0,500,1922.666024
0.0,500,1923.211539
217.0,500,1960.338897
234.0,500,1960.968201
14.0,500,1961.447405
288.0,500,1961.905714
243.0,500,1962.436297
108.0,500,1999.309415
0.0,500,1999.776716
257.0,500,2000.248865
162.0,500,2000.710811
101.0,500,2037.446167
0.0,500,2037.905658
185.0,500,2038.367222
0.0,500,2038.827075
179.0,500,2076.152587
115.0,500,2076.609588
176.0,500,2077.131726
144.0,500,2077.592144
22.0,500,2115.62847
0.0,500,2116.116012
0.0,500,2116.577696
9.0,500,2117.062371
99.0,500,2154.48519
0.0,500,2154.942502
3.0,500,2155.398352
141.0,500,2155.855813
199.0,500,2191.872869
164.0,500,2192.347606
0.0,500,2192.913076
0.0,500,2193.392238
0.0,500,2231.183762
87.0,500,2231.802706
13.0,500,2232.41159
93.0,500,2232.87734
120.0,500,2269.25774
187.0,500,2269.715741
182.0,500,2270.281828
190.0,500,2270.75481
172.0,500,2307.618
30.0,500,2308.117208
0.0,500,2308.579411
0.0,500,2309.04848
61.0,500,2347.915083
217.0,500,2348.441522
0.0,500,2348.903025
0.0,500,2349.364661
256.0,500,2349.832439
0.0,500,2386.461849
156.0,500,2387.014506
240.0,500,2387.58429
173.0,500,2388.046191
122.0,500,2423.167754
223.0,500,2423.696061
83.0,500,2424.154389
0.0,500,2424.615939
143.0,500,2462.037376
216.0,500,2462.500101
98.0,500,2462.959866
190.0,500,2463.418074
0.0,500,2499.000773
67.0,500,2499.461418
0.0,500,2499.929623
266.0,500,2500.516507
43.0,500,2537.071644
288.0,500,2537.531738
26.0,500,2538.01342
0.0,500,2538.530951
0.0,500,2574.255021
50.0,500,2574.715946
200.0,500,2575.233152
244.0,500,2575.71086
254.0,500,2611.810457
198.0,500,2612.314339
9.0,500,2612.831575
222.0,500,2613.289724
128.0,500,2649.429477
235.0,500,2650.064022
225.0,500,2650.609992
0.0,500,2651.084039
149.0,500,2687.374826
226.0,500,2687.864284
0.0,500,2688.380151
94.0,500,2688.984158
36.0,500,2726.923293
19.0,500,2727.407774
7.0,500,2727.927113
86.0,500,2728.510005
0.0,500,2729.075963
164.0,500,2766.013581
0.0,500,2766.565059
48.0,500,2767.048106
75.0,500,2767.763443
45.0,500,2806.191707
190.0,500,2806.721117
153.0,500,2807.184792
130.0,500,2807.655314
200.0,500,2843.667331
180.0,500,2844.271588
197.0,500,2844.739051
205.0,500,2845.210218
146.0,500,2882.687526
31.0,500,2883.361253
139.0,500,2883.832696
119.0,500,2884.293986
209.0,500,2920.590361
181.0,500,2921.057007
184.0,500,2921.555471
252.0,500,2922.136064
2.0,500,2958.858944
216.0,500,2959.319216
122.0,500,2959.928663
108.0,500,2960.418413
96.0,500,2997.359115
110.0,500,2997.833436
128.0,500,2998.470674
167.0,500,2998.929008
69.0,500,3035.034558
220.0,500,3035.505964
104.0,500,3036.086076
87.0,500,3036.64121
0.0,500,3074.25191
11.0,500,3074.789461
129.0,500,3075.249861
141.0,500,3075.853005
147.0,500,3111.451534
197.0,500,3112.078586
157.0,500,3112.58555
30.0,500,3113.114637
80.0,500,3149.692936
186.0,500,3150.173176
230.0,500,3150.631764
168.0,500,3151.20692
173.0,500,3151.846086
145.0,500,3188.238101
102.0,500,3188.81397
137.0,500,3189.326773
138.0,500,3190.025734
120.0,500,3227.144775
193.0,500,3227.710406
187.0,500,3228.168905
142.0,500,3228.736254
265.0,500,3264.299052
108.0,500,3264.758798
171.0,500,3265.311741
157.0,500,3265.770731
120.0,500,3300.888744
12.0,500,3301.349163
197.0,500,3301.808395
14.0,500,3302.269925
133.0,500,3339.282476
249.0,500,3339.767332
186.0,500,3340.245935
191.0,500,3340.78893
139.0,500,3377.556569
204.0,500,3378.018031
111.0,500,3378.495839
131.0,500,3378.956877
229.0,500,3416.30895
131.0,500,3416.775521
116.0,500,3417.247327
133.0,500,3417.838965
90.0,500,3452.747119
233.0,500,3453.318883
116.0,500,3453.782912
175.0,500,3454.247652
207.0,500,3491.027702
211.0,500,3491.490278
226.0,500,3491.95315
78.0,500,3492.417562
199.0,500,3528.068391
186.0,500,3528.666267
222.0,500,3529.127096
139.0,500,3529.803992
140.0,500,3530.309619
158.0,500,3566.090398
170.0,500,3566.550685
157.0,500,3567.016752
158.0,500,3567.472225
170.0,500,3604.11001
137.0,500,3604.80723
44.0,500,3605.317838
138.0,500,3605.836953
173.0,500,3644.178343
172.0,500,3644.635326
226.0,500,3645.094501
143.0,500,3645.573534
171.0,500,3681.77473
240.0,500,3682.237501
241.0,500,3682.735958
150.0,500,3683.207989
174.0,500,3720.189324
234.0,500,3720.64737
186.0,500,3721.12743
282.0,500,3721.71328
208.0,500,3757.692147
181.0,500,3758.154995
203.0,500,3758.665188
176.0,500,3759.253352
225.0,500,3796.190508
133.0,500,3796.663347
91.0,500,3797.123978
222.0,500,3797.694027
231.0,500,3835.239489
227.0,500,3835.701664
254.0,500,3836.17672
150.0,500,3836.638233
206.0,500,3872.236716
202.0,500,3872.694912
117.0,500,3873.283239
275.0,500,3873.744405
231.0,500,3907.821388
251.0,500,3908.41676
208.0,500,3908.876882
198.0,500,3909.46639
262.0,500,3947.837255
270.0,500,3948.296076
120.0,500,3948.754187
176.0,500,3949.215618
128.0,500,3949.676865
176.0,500,3986.036211
191.0,500,3986.496872
236.0,500,3986.95732
136.0,500,3987.495977
248.0,500,4024.039676
215.0,500,4024.52634
232.0,500,4025.039552
204.0,500,4025.508572
195.0,500,4061.080032
238.0,500,4061.539057
193.0,500,4061.997833
224.0,500,4062.476701
240.0,500,4098.976918
201.0,500,4099.635381
226.0,500,4100.239136
230.0,500,4100.798904
255.0,500,4137.080602
231.0,500,4137.551318
244.0,500,4138.066729
218.0,500,4138.580037
248.0,500,4175.102478
227.0,500,4175.623565
164.0,500,4176.099648
166.0,500,4176.619733
231.0,500,4212.102029
132.0,500,4212.651244
238.0,500,4213.113919
179.0,500,4213.62012
238.0,500,4251.051184
227.0,500,4251.54709
213.0,500,4252.15634
206.0,500,4252.711005
131.0,500,4290.39046
227.0,500,4290.991823
163.0,500,4291.450821
266.0,500,4292.033369
216.0,500,4329.151485
270.0,500,4329.718745
170.0,500,4330.214654
231.0,500,4330.676751
277.0,500,4331.292407
218.0,500,4367.979147
218.0,500,4368.438343
185.0,500,4368.897513
249.0,500,4369.356678
170.0,500,4405.967809
142.0,500,4406.433097
267.0,500,4406.900698
174.0,500,4407.411315
264.0,500,4446.001264
277.0,500,4446.485448
230.0,500,4446.960728
262.0,500,4447.621546
192.0,500,4490.904599
271.0,500,4491.456176
268.0,500,4492.033297
286.0,500,4492.564604
234.0,500,4528.370543
163.0,500,4528.832485
119.0,500,4529.412574
236.0,500,4529.91873
266.0,500,4568.404833
254.0,500,4569.078634
199.0,500,4569.602172
194.0,500,4570.073094
257.0,500,4607.505993
161.0,500,4608.023131
158.0,500,4608.591668
229.0,500,4609.138438
238.0,500,4646.901919
245.0,500,4647.387091
257.0,500,4647.872171
188.0,500,4648.354834
249.0,500,4685.317991
205.0,500,4685.935789
238.0,500,4686.428885
157.0,500,4686.913692
214.0,500,4723.849929
222.0,500,4724.471611
280.0,500,4724.938761
253.0,500,4725.465106
202.0,500,4726.037601
166.0,500,4763.077183
237.0,500,4763.552849
202.0,500,4764.019007
167.0,500,4764.539225
170.0,500,4802.882759
219.0,500,4803.452488
246.0,500,4803.926839
202.0,500,4804.423476
190.0,500,4841.161068
180.0,500,4841.725802
215.0,500,4842.20171
232.0,500,4842.706128
154.0,500,4880.663696
197.0,500,4881.123982
142.0,500,4881.60556
118.0,500,4882.067793
175.0,500,4920.320073
128.0,500,4920.853066
158.0,500,4921.320471
87.0,500,4921.789215
234.0,500,4958.534928
246.0,500,4959.026744
181.0,500,4959.495727
142.0,500,4960.194273
184.0,500,4996.904831
188.0,500,4997.507452
139.0,500,4998.084558
222.0,500,4998.554445
150.0,500,5035.907279
187.0,500,5036.368454
224.0,500,5036.889622
197.0,500,5037.366909
189.0,500,5075.603597
139.0,500,5076.064879
195.0,500,5076.525781
166.0,500,5077.000129
129.0,500,5115.303305
0.0,500,5115.816678
198.0,500,5116.30524
202.0,500,5116.782942
205.0,500,5155.943411
169.0,500,5156.425551
155.0,500,5156.892814
203.0,500,5157.359548
178.0,500,5157.837814
74.0,500,5195.968399
230.0,500,5196.579327
199.0,500,5197.130886
162.0,500,5197.630365
235.0,500,5234.848863
153.0,500,5235.341837
178.0,500,5235.978229
197.0,500,5236.460288
171.0,500,5275.086943
223.0,500,5275.552549
183.0,500,5276.111693
114.0,500,5276.577343
120.0,500,5314.666314
195.0,500,5315.128857
151.0,500,5315.666903
211.0,500,5316.142286
228.0,500,5352.08689
174.0,500,5352.549412
171.0,500,5353.010678
166.0,500,5353.498806
162.0,500,5390.673721
248.0,500,5391.171849
167.0,500,5391.635778
247.0,500,5392.098903
182.0,500,5428.479576
134.0,500,5428.941389
254.0,500,5429.409976
266.0,500,5429.874805
229.0,500,5466.326954
