# {"t_start": 1593266820.2981625, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
64.255012,7,3.044304
36.141011,4,3.048332
45.209728,5,3.053239
63.580124,7,3.060088
110.166227,12,3.071453
63.229903,7,3.078366
63.75121,7,3.085204
54.292967,6,3.091118
54.571555,6,3.097013
54.284173,6,3.102899
82.334168,9,3.111552
72.678615,8,3.119252
45.283091,5,3.12418
63.51319,7,3.130949
72.945222,8,3.138701
53.711973,6,3.144518
63.900155,7,3.151306
101.018641,11,3.161753
35.69809,4,3.165816
44.840112,5,3.170795
35.638839,4,3.174857
44.816035,5,3.179812
54.270787,6,3.185723
45.608546,5,3.190649
35.970704,4,3.194673
45.069506,5,3.199562
45.214851,5,3.204457
54.748157,6,3.210334
36.062084,4,3.21431
35.932825,4,3.218374
45.185329,5,3.223274
91.173792,10,3.232723
36.079436,4,3.236707
35.424782,4,3.240737
45.263207,5,3.245688
36.262124,4,3.249684
54.285065,6,3.255475
45.152265,5,3.260449
100.818715,11,3.271142
63.96022,7,3.277913
54.378462,6,3.283865
45.474747,5,3.288774
54.44927,6,3.294583
73.539631,8,3.3023
36.07459,4,3.306285
36.007445,4,3.310247
45.043375,5,3.31513
36.10504,4,3.319083
35.812405,4,3.32322
63.86949,7,3.330018
54.13227,6,3.335815
35.570619,4,3.339829
63.838076,7,3.346601
36.061503,4,3.350537
35.607877,4,3.354484
54.488485,6,3.360305
64.069193,7,3.367049
45.492172,5,3.372143
54.02434,6,3.37805
54.693608,6,3.383851
63.571751,7,3.390605
35.655737,4,3.394601
54.359011,6,3.400554
35.943338,4,3.404545
35.768678,4,3.408538
54.233406,6,3.414377
36.058381,4,3.418415
82.450033,9,3.427046
127.50917,14,3.440144
36.025262,4,3.444122
54.842139,6,3.450006
35.549033,4,3.453996
45.290257,5,3.459163
26.832638,3,3.462337
54.469536,6,3.46833
72.9077,8,3.476118
63.499566,7,7.886241
44.621262,5,7.891257
64.121576,7,7.898383
35.532947,4,7.902532
36.015125,4,7.906599
45.236776,5,7.911572
35.755345,4,7.915651
35.662865,4,7.919702
44.852373,5,7.924667
63.456161,7,7.931484
35.573809,4,7.935527
82.201909,9,7.944123
81.867383,9,7.952783
44.641656,5,7.957742
