# {"t_start": 1594082156.7482905, "env_id": "HalfCheetahSparse-v3"} 
r,l,t
0.0,500,3.345265
0.0,500,4.044537
0.0,500,4.949519
0.0,500,5.860552
0.0,500,8.572361
0.0,500,9.484397
0.0,500,10.056567
0.0,500,10.935455
0.0,500,13.842646
0.0,500,14.493022
0.0,500,15.190557
0.0,500,16.09339
0.0,500,19.04397
0.0,500,19.97999
0.0,500,20.920756
0.0,500,21.838005
0.0,500,25.125388
0.0,500,26.047503
0.0,500,26.954627
0.0,500,27.871293
0.0,500,31.463071
0.0,500,32.193856
0.0,500,33.173677
0.0,500,34.172292
0.0,500,37.715745
0.0,500,38.670871
0.0,500,39.669073
0.0,500,40.58899
0.0,500,43.934878
0.0,500,44.864404
0.0,500,45.824112
0.0,500,46.731675
0.0,500,50.251189
0.0,500,51.131965
0.0,500,52.03545
0.0,500,52.998065
0.0,500,56.267683
0.0,500,57.188611
0.0,500,58.091647
0.0,500,59.011168
0.0,500,62.285691
0.0,500,63.213523
0.0,500,64.131734
0.0,500,65.054837
0.0,500,65.97202
0.0,500,69.872765
0.0,500,70.827729
0.0,500,71.767115
0.0,500,72.857627
0.0,500,76.98295
0.0,500,78.145956
0.0,500,79.155577
0.0,500,80.145507
0.0,500,84.014438
0.0,500,85.069964
0.0,500,86.047598
0.0,500,87.210717
0.0,500,91.973339
0.0,500,93.187488
0.0,500,94.261036
0.0,500,95.440478
0.0,500,99.957855
0.0,500,101.142314
0.0,500,102.301116
0.0,500,103.406001
0.0,500,107.827934
0.0,500,109.192962
0.0,500,110.425876
14.0,500,111.723854
0.0,500,116.087123
0.0,500,117.26052
0.0,500,118.265064
0.0,500,119.427916
0.0,500,123.764744
0.0,500,124.834773
0.0,500,125.840251
0.0,500,126.925477
0.0,500,131.155102
0.0,500,132.240867
0.0,500,133.389449
0.0,500,134.487058
0.0,500,139.087957
0.0,500,140.288326
0.0,500,141.343684
0.0,500,142.507891
0.0,500,143.697529
0.0,500,148.009319
0.0,500,149.211648
0.0,500,150.286739
0.0,500,151.368771
0.0,500,155.543195
0.0,500,156.598844
0.0,500,157.848583
0.0,500,159.070556
0.0,500,163.29175
0.0,500,164.518195
302.0,500,165.656337
0.0,500,166.887248
0.0,500,171.325619
0.0,500,172.336787
0.0,500,173.499167
0.0,500,174.658497
0.0,500,178.767274
0.0,500,180.026127
0.0,500,181.221144
0.0,500,182.2766
0.0,500,186.431608
0.0,500,187.507301
0.0,500,188.558655
0.0,500,189.636143
0.0,500,193.856135
0.0,500,194.915999
0.0,500,195.989773
0.0,500,197.112926
0.0,500,201.373832
0.0,500,202.513959
0.0,500,203.626325
0.0,500,204.797432
0.0,500,209.054012
0.0,500,210.28947
0.0,500,211.320929
0.0,500,212.386385
0.0,500,216.646668
0.0,500,217.822479
0.0,500,218.890445
0.0,500,220.056744
0.0,500,224.168825
0.0,500,225.30945
0.0,500,226.328743
0.0,500,227.368687
0.0,500,228.439611
0.0,500,232.666831
0.0,500,233.926749
0.0,500,235.090361
0.0,500,236.39567
0.0,500,240.55522
0.0,500,241.707866
0.0,500,242.887975
0.0,500,244.086574
0.0,500,248.350905
0.0,500,249.577092
0.0,500,250.654027
0.0,500,251.843809
0.0,500,255.888655
0.0,500,256.969353
0.0,500,258.105886
0.0,500,259.166027
0.0,500,263.370073
0.0,500,264.368218
0.0,500,265.451686
0.0,500,266.537466
0.0,500,270.65673
0.0,500,271.74656
0.0,500,272.824027
0.0,500,273.995569
0.0,500,278.200588
0.0,500,279.406492
0.0,500,280.541543
0.0,500,281.80588
0.0,500,285.994226
0.0,500,287.12962
0.0,500,288.413215
0.0,500,289.405106
0.0,500,293.57163
0.0,500,294.624047
0.0,500,295.859917
0.0,500,297.002363
0.0,500,301.016651
0.0,500,302.278109
0.0,500,303.399373
0.0,500,304.596299
0.0,500,305.677699
0.0,500,309.715551
0.0,500,310.933128
0.0,500,311.961397
0.0,500,313.134886
0.0,500,317.105618
0.0,500,318.299956
0.0,500,319.430483
0.0,500,320.477346
0.0,500,324.617676
0.0,500,325.631586
0.0,500,326.760632
0.0,500,327.932375
0.0,500,332.557042
0.0,500,333.763257
0.0,500,334.914045
0.0,500,335.91668
0.0,500,339.943143
0.0,500,341.131187
0.0,500,342.273473
0.0,500,343.286632
0.0,500,347.639305
0.0,500,348.816561
0.0,500,349.997423
0.0,500,351.025868
0.0,500,355.111952
0.0,500,356.174216
0.0,500,357.187301
0.0,500,358.352457
0.0,500,362.783624
0.0,500,363.817094
0.0,500,364.814621
0.0,500,365.847647
0.0,500,370.036882
0.0,500,371.07552
0.0,500,372.154676
0.0,500,373.305269
0.0,500,377.355651
0.0,500,378.55025
0.0,500,379.736274
0.0,500,381.07422
0.0,500,385.158497
0.0,500,386.311317
0.0,500,387.446969
0.0,500,388.612494
0.0,500,389.881314
0.0,500,394.059891
0.0,500,395.06196
0.0,500,396.172345
0.0,500,397.417706
0.0,500,401.591295
0.0,500,402.767632
0.0,500,403.930312
0.0,500,405.153759
0.0,500,409.530382
0.0,500,410.765672
0.0,500,412.027623
0.0,500,413.199053
0.0,500,417.380101
0.0,500,418.538943
0.0,500,419.698879
0.0,500,420.899013
0.0,500,425.034784
0.0,500,426.113359
0.0,500,427.208717
0.0,500,428.235286
0.0,500,432.460636
0.0,500,433.591861
0.0,500,434.64411
0.0,500,435.75927
0.0,500,439.743173
0.0,500,440.828699
0.0,500,441.8548
0.0,500,442.934758
0.0,500,447.257356
0.0,500,448.245647
0.0,500,449.455356
0.0,500,450.621992
0.0,500,454.794029
0.0,500,455.88573
0.0,500,457.164448
0.0,500,458.315005
0.0,500,462.986886
0.0,500,464.19626
0.0,500,465.245903
0.0,500,466.330791
0.0,500,467.573195
0.0,500,471.809264
0.0,500,472.990713
0.0,500,474.155934
0.0,500,475.327248
0.0,500,479.401602
0.0,500,480.333036
0.0,500,481.390417
0.0,500,482.441291
0.0,500,486.635645
0.0,500,488.051159
0.0,500,489.210711
0.0,500,490.185491
0.0,500,494.471077
0.0,500,495.619321
0.0,500,496.707671
0.0,500,497.86894
0.0,500,502.008294
0.0,500,503.169682
0.0,500,504.193841
0.0,500,505.282921
0.0,500,509.3145
0.0,500,510.446332
0.0,500,511.61166
0.0,500,512.729393
0.0,500,516.948601
0.0,500,517.967601
0.0,500,519.011647
0.0,500,520.015061
0.0,500,524.487525
0.0,500,525.505919
0.0,500,526.58491
0.0,500,527.802458
0.0,500,531.922392
0.0,500,533.187908
0.0,500,534.262103
0.0,500,535.43808
0.0,500,539.953542
0.0,500,541.140181
0.0,500,542.1871
0.0,500,543.341872
0.0,500,544.605539
0.0,500,548.603339
0.0,500,549.587173
0.0,500,550.688466
0.0,500,551.747407
0.0,500,556.004637
0.0,500,557.028784
0.0,500,558.099827
0.0,500,559.101011
0.0,500,563.166166
0.0,500,564.34694
0.0,500,565.518496
0.0,500,566.766017
0.0,500,571.102709
0.0,500,572.285026
0.0,500,573.305898
0.0,500,574.529497
0.0,500,578.622865
0.0,500,579.887365
0.0,500,581.004982
0.0,500,582.227897
0.0,500,586.537581
0.0,500,587.619331
0.0,500,588.618936
0.0,500,589.777898
0.0,500,593.886422
0.0,500,595.027239
0.0,500,596.164959
0.0,500,597.207338
0.0,500,601.511704
0.0,500,602.761422
0.0,500,603.934844
0.0,500,604.936928
0.0,500,609.143747
0.0,500,610.419528
0.0,500,611.530079
0.0,500,612.772864
0.0,500,616.752833
0.0,500,617.876912
0.0,500,618.877757
0.0,500,619.991884
0.0,500,624.152606
0.0,500,625.315726
0.0,500,626.474637
0.0,500,627.848986
0.0,500,629.026809
0.0,500,633.269014
0.0,500,634.355372
0.0,500,635.57594
0.0,500,636.598994
0.0,500,640.942964
0.0,500,641.977186
0.0,500,643.036969
0.0,500,644.198529
0.0,500,648.371325
0.0,500,649.419188
0.0,500,650.503857
0.0,500,651.635829
0.0,500,655.679386
0.0,500,656.729254
0.0,500,657.89273
0.0,500,658.986845
0.0,500,663.217855
0.0,500,664.330827
0.0,500,665.309055
0.0,500,666.312452
0.0,500,670.631824
0.0,500,671.816327
0.0,500,672.821786
0.0,500,673.88878
0.0,500,678.053443
0.0,500,679.313109
0.0,500,680.499879
0.0,500,681.620066
0.0,500,686.161834
0.0,500,687.405072
0.0,500,688.498618
0.0,500,689.682179
0.0,500,693.854719
0.0,500,695.147323
0.0,500,696.208802
0.0,500,697.299737
0.0,500,701.626115
0.0,500,702.597519
0.0,500,703.725004
0.0,500,704.775102
0.0,500,705.793252
0.0,500,709.948338
0.0,500,711.011569
0.0,500,712.237305
0.0,500,713.363123
0.0,500,717.614277
0.0,500,718.764566
0.0,500,719.906054
0.0,500,721.029885
0.0,500,725.18017
0.0,500,726.329705
0.0,500,727.341242
0.0,500,728.46622
0.0,500,732.51142
0.0,500,733.551666
0.0,500,734.810837
0.0,500,735.961164
0.0,500,740.09446
0.0,500,741.143488
0.0,500,742.216029
0.0,500,743.20703
0.0,500,747.448013
0.0,500,748.55813
0.0,500,749.637479
0.0,500,750.79041
0.0,500,754.926484
0.0,500,756.210641
0.0,500,757.449616
0.0,500,758.589476
0.0,500,763.052863
0.0,500,764.173363
0.0,500,765.274475
0.0,500,766.44408
0.0,500,770.519487
0.0,500,771.67762
0.0,500,773.043882
0.0,500,774.145375
0.0,500,778.439606
0.0,500,779.652783
20.0,500,780.834777
0.0,500,782.052861
0.0,500,785.985098
0.0,500,787.06963
0.0,500,788.394202
0.0,500,789.436494
0.0,500,790.554478
0.0,500,794.55017
0.0,500,795.70771
0.0,500,796.889872
0.0,500,798.084055
0.0,500,802.408989
0.0,500,803.458419
0.0,500,804.456065
0.0,500,805.550162
0.0,500,809.624638
0.0,500,810.741107
0.0,500,811.918076
0.0,500,812.943812
0.0,500,817.076549
0.0,500,818.292107
0.0,500,819.569314
0.0,500,820.578886
0.0,500,824.893687
0.0,500,825.968482
0.0,500,827.120946
0.0,500,828.224608
0.0,500,832.584426
0.0,500,833.613528
0.0,500,834.726046
0.0,500,835.839048
0.0,500,840.059336
0.0,500,841.180965
0.0,500,842.13359
0.0,500,843.30839
0.0,500,847.665656
0.0,500,848.833453
0.0,500,849.9261
0.0,500,850.97552
0.0,500,855.14434
0.0,500,856.364579
0.0,500,857.507366
318.0,500,858.58035
0.0,500,862.551779
0.0,500,863.80762
0.0,500,864.879258
0.0,500,865.913925
0.0,500,867.050743
0.0,500,871.528395
0.0,500,872.538603
0.0,500,873.673316
0.0,500,874.650762
0.0,500,878.965593
0.0,500,880.041668
0.0,500,881.13103
0.0,500,882.246886
0.0,500,886.675007
0.0,500,887.81315
0.0,500,888.973644
0.0,500,890.114116
0.0,500,894.489898
0.0,500,895.581001
0.0,500,896.655057
0.0,500,897.753532
0.0,500,902.114222
0.0,500,903.291293
0.0,500,904.418067
0.0,500,905.613873
0.0,500,909.69011
0.0,500,910.876581
0.0,500,911.928981
0.0,500,912.918709
0.0,500,917.231856
0.0,500,918.376297
0.0,500,919.500322
0.0,500,920.644674
0.0,500,925.212581
0.0,500,926.270628
0.0,500,927.334864
0.0,500,928.44843
0.0,500,932.848184
0.0,500,933.928176
0.0,500,935.14862
0.0,500,936.185092
0.0,500,940.597469
0.0,500,941.66127
0.0,500,942.739769
0.0,500,943.806912
0.0,500,944.85247
0.0,500,948.825381
0.0,500,949.975141
0.0,500,951.053814
0.0,500,952.040694
