# {"t_start": 1594067744.2453163, "env_id": "MountainCarSparse-v0"} 
r,l,t
0,999,2.650138
0,999,3.683753
0,999,11.023685
0,999,11.931465
0,999,30.910316
0,999,31.944332
0,999,55.153311
0,999,56.244505
0,999,78.312531
0,999,79.637011
0,999,102.331428
0,999,103.830487
0,999,131.867018
0,999,133.438131
0,999,162.222285
0,999,164.007861
0,999,197.249939
0,999,199.100631
0,999,234.187388
0,999,236.325843
0,999,271.282769
0,999,273.411911
0,999,309.028315
1.0,829,310.761923
1.0,879,345.956487
1.0,416,346.735732
1.0,392,347.47756
1.0,451,348.356708
1.0,634,349.610175
1.0,398,384.285238
1.0,334,385.106371
1.0,321,385.720351
1.0,452,386.672622
1.0,270,387.333555
1.0,377,422.199627
1.0,318,422.842168
1.0,265,423.375261
1.0,454,424.373029
1.0,334,425.052326
1.0,340,425.822201
1.0,195,426.271177
1.0,243,459.268917
1.0,205,459.691324
1.0,190,460.122068
1.0,235,460.595622
1.0,267,461.069766
1.0,186,461.495733
1.0,278,462.027329
1.0,243,462.552211
1.0,233,463.043993
1.0,191,497.003084
1.0,152,497.271909
1.0,244,497.744955
1.0,233,498.280894
1.0,439,499.305743
1.0,189,499.710964
1.0,281,500.322871
1.0,282,500.926797
1.0,337,535.035284
1.0,161,535.365925
1.0,151,535.621346
1.0,159,536.004829
1.0,242,536.503907
1.0,155,536.892509
1.0,248,537.417993
1.0,209,537.967067
1.0,239,538.519667
1.0,188,538.842719
1.0,236,572.469084
1.0,189,572.856436
1.0,190,573.336795
1.0,235,573.834937
1.0,256,574.346935
1.0,262,574.942383
1.0,317,575.548092
1.0,180,575.904174
1.0,155,576.191125
1.0,189,609.916242
1.0,186,610.378064
1.0,222,610.806234
1.0,237,611.200872
1.0,161,611.468736
1.0,201,611.825392
1.0,185,612.262068
1.0,151,612.584227
1.0,191,613.006778
1.0,186,613.337118
1.0,271,646.861541
1.0,195,647.355218
1.0,158,647.704475
1.0,177,648.015238
1.0,148,648.32668
1.0,229,648.792632
1.0,147,649.088143
1.0,151,649.423936
1.0,153,649.743231
1.0,149,650.081574
1.0,209,650.497377
1.0,230,650.945626
1.0,154,684.356742
1.0,153,684.717104
1.0,197,685.202036
1.0,184,685.632776
1.0,233,686.115892
1.0,178,686.460898
1.0,169,686.771728
1.0,116,687.005023
1.0,213,687.509695
1.0,209,687.931174
1.0,149,688.268776
1.0,199,722.63854
1.0,190,722.972253
1.0,151,723.325283
1.0,150,723.62198
1.0,158,723.923574
1.0,148,724.215406
1.0,153,724.554007
1.0,150,724.84252
1.0,213,725.23923
1.0,194,725.693638
1.0,150,725.948169
1.0,150,726.32784
1.0,220,760.015421
1.0,148,760.314971
1.0,163,760.624565
1.0,168,760.947583
1.0,154,761.264633
1.0,159,761.582268
1.0,258,762.076727
1.0,148,762.379636
1.0,178,762.732749
1.0,168,763.029223
1.0,178,763.379333
1.0,204,763.774145
1.0,215,797.608529
1.0,147,797.916923
1.0,189,798.2917
1.0,183,798.661294
1.0,222,799.138835
1.0,157,799.484781
1.0,161,799.837209
1.0,151,800.149358
1.0,194,800.560172
1.0,159,800.829574
1.0,178,801.222229
1.0,149,801.561433
1.0,217,835.599561
1.0,138,835.838561
1.0,149,836.14439
1.0,169,836.462068
1.0,163,836.742676
1.0,117,836.987602
1.0,162,837.309083
1.0,160,837.588479
1.0,151,837.918161
1.0,149,838.216881
1.0,204,838.588194
1.0,151,838.962097
1.0,78,839.133775
1.0,153,872.720855
1.0,112,872.97863
1.0,161,873.266065
1.0,154,873.51747
1.0,128,873.773876
1.0,150,874.107316
1.0,157,874.43729
1.0,80,874.574493
1.0,182,875.009613
1.0,160,875.313614
1.0,168,875.634626
1.0,147,875.936867
1.0,164,876.344822
1.0,148,876.719086
1.0,170,909.875425
1.0,159,910.182121
1.0,90,910.37168
1.0,158,910.700432
1.0,115,910.914904
1.0,142,911.146271
1.0,156,911.410211
1.0,112,911.68537
1.0,148,912.004904
1.0,149,912.309097
1.0,169,912.66035
1.0,114,912.876544
1.0,145,913.171116
1.0,153,913.523901
1.0,142,947.127757
1.0,147,947.434085
1.0,163,947.732088
1.0,142,947.982643
1.0,139,948.267931
1.0,163,948.571369
1.0,140,948.911408
1.0,154,949.284206
1.0,149,949.609694
1.0,148,949.860505
1.0,151,950.185417
1.0,81,950.331404
1.0,162,950.683123
1.0,149,950.98065
1.0,164,984.705002
1.0,149,984.986563
1.0,145,985.293189
1.0,131,985.576465
1.0,155,985.883303
1.0,147,986.230249
1.0,131,986.515675
1.0,79,986.699868
1.0,76,986.846405
1.0,146,987.165478
1.0,162,987.484155
1.0,148,987.798361
1.0,144,988.09206
1.0,149,988.346463
1.0,116,988.573565
1.0,83,988.764349
1.0,165,1022.766477
1.0,153,1023.072685
1.0,153,1023.429791
1.0,143,1023.720123
1.0,159,1024.048352
1.0,153,1024.386372
1.0,145,1024.704174
1.0,107,1024.918293
1.0,170,1025.212656
1.0,76,1025.386351
1.0,160,1025.694624
1.0,140,1026.022179
1.0,124,1026.26155
1.0,79,1026.458336
1.0,95,1026.631719
1.0,77,1026.812501
1.0,78,1054.236075
1.0,177,1054.53581
1.0,105,1054.714575
1.0,81,1054.854359
1.0,148,1055.121049
1.0,76,1055.232626
1.0,145,1055.479312
1.0,80,1055.628079
1.0,74,1055.755963
1.0,163,1056.035169
1.0,82,1056.172434
1.0,77,1056.304216
1.0,77,1056.428835
1.0,150,1056.695905
1.0,148,1056.953012
1.0,141,1057.191839
1.0,144,1057.426174
1.0,146,1084.296977
